time,product_gps_sv_number,wifi_signal,product_gps_longitude,product_gps_latitude,altitude,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi
37200,24,-77,117.45026661714512,39.25691442730189,39.744449615478516,-0.7754108309745789,4.9573774337768555,-0.04364369809627533,0.2129691243171692,0.09913040697574615,0.5490703582763672
37207,24,-73,117.45026661714512,39.25691442730189,39.744449615478516,-0.7754108309745789,4.9573774337768555,-0.04364369809627533,0.2129691243171692,0.09913040697574615,0.5490703582763672
37400,24,-73,117.45027791442206,39.256913091923565,39.757232666015625,-0.8046371936798096,4.949624061584473,-0.04485856741666794,0.2140890657901764,0.09630532562732697,0.5385684967041016
37419,24,-73,117.45027791442206,39.256913091923565,39.757232666015625,-0.8046371936798096,4.949624061584473,-0.04485856741666794,0.2140890657901764,0.09630532562732697,0.5385684967041016
37600,24,-73,117.45028933158962,39.25691163986798,39.77602005004883,-0.8179115653038025,4.9568915367126465,-0.022018130868673325,0.21046756207942963,0.0819423496723175,0.5284051299095154
37800,24,-73,117.45030099252592,39.256910225392716,39.79450225830078,-0.8124182224273682,4.976639270782471,0.00846129097044468,0.1949882209300995,0.08923913538455963,0.5201016068458557
38000,24,-73,117.45031256963627,39.256908821191104,39.799007415771484,-0.7963380813598633,4.974933624267578,0.0050898101180791855,0.18395376205444336,0.08252818882465363,0.5089458227157593
38200,24,-73,117.45032407514896,39.25690755063428,39.80136489868164,-0.7695963978767395,4.968245506286621,0.004133524373173714,0.18393521010875702,0.09747016429901123,0.4983326494693756
38207,24,-71,117.45032407514896,39.25690755063428,39.80136489868164,-0.7695963978767395,4.968245506286621,0.004133524373173714,0.18393521010875702,0.09747016429901123,0.4983326494693756
38400,24,-71,117.45033546351794,39.25690610527985,39.81183624267578,-0.7861219048500061,4.951828956604004,-0.015059500932693481,0.18509440124034882,0.0942365825176239,0.48940566182136536
38420,24,-71,117.45033546351794,39.25690610527985,39.81183624267578,-0.7861219048500061,4.951828956604004,-0.015059500932693481,0.18509440124034882,0.0942365825176239,0.48940566182136536
38421,24,-71,117.45033546351794,39.25690610527985,39.81183624267578,-0.7861219048500061,4.951828956604004,-0.015059500932693481,0.18509440124034882,0.0942365825176239,0.48940566182136536
