time,product_gps_sv_number,wifi_signal,product_gps_longitude,product_gps_latitude,altitude,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi
0,21,-44,117.44911816666793,39.257020333334225,0,0,0,0,-0.0715738907456398,0.2059401571750641,1.2954128980636597
200,21,-44,117.44911833333406,39.257020333334225,0,0,0,0,-0.07155944406986237,0.20587323606014252,1.2954275608062744
400,21,-44,117.44911816666793,39.257020333334225,0,0,0,0,-0.07178913056850433,0.20589588582515717,1.2954180240631104
600,21,-44,117.44911800000179,39.257020333334225,0,0,0,0,-0.07143216580152512,0.20613791048526764,1.2953863143920898
800,21,-44,117.44911800000179,39.25702016666841,0,0,0,0,-0.07135500758886337,0.2058858871459961,1.29550302028656
979,21,-47,117.44911800000179,39.25702016666841,0,0,0,0,-0.07135500758886337,0.2058858871459961,1.29550302028656
1000,21,-47,117.44911816666793,39.25702016666841,0,0,0,0,-0.07148674875497818,0.20612560212612152,1.2952325344085693
1200,21,-47,117.44911816666793,39.25702016666841,0,0,0,0,-0.07137037068605423,0.20606572926044464,1.2955600023269653
1400,21,-47,117.44911800000179,39.25702000000169,0,0,0,0,-0.07148012518882751,0.20636264979839325,1.2954468727111816
1600,21,-47,117.44911800000179,39.25702000000169,6.251689774217084e-05,0,0,0,-0.07055632025003433,0.2075616866350174,1.2949258089065552
1800,21,-47,117.44911800000179,39.257019833334056,0.00010045256203738973,0,0,-0.0015830707270652056,-0.07335365563631058,0.19782190024852753,1.2904572486877441
1815,21,-47,117.44911800000179,39.257019833334056,0.00010045256203738973,0,0,-0.0015830707270652056,-0.07335365563631058,0.19782190024852753,1.2904572486877441
1815,19,-47,117.44911800000179,39.257019833334056,0.00010045256203738973,0,0,-0.0015830707270652056,-0.07335365563631058,0.19782190024852753,1.2904572486877441
1900,19,-47,117.44911800000179,39.257019833334056,0.00010045256203738973,0,0,-0.0015830707270652056,-0.07335365563631058,0.19782190024852753,1.2904572486877441
1978,19,-57,117.44911800000179,39.257019833334056,0.00010045256203738973,0,0,-0.0015830707270652056,-0.07335365563631058,0.19782190024852753,1.2904572486877441
2000,19,-57,117.44911800000179,39.257019833334056,0.009267603978514671,0.0008568227058276534,-0.08486557006835938,-0.17156347632408142,-0.039277154952287674,0.10207898169755936,1.2806766033172607
2020,19,-57,117.44911800000179,39.257019833334056,0.009267603978514671,0.0008568227058276534,-0.08486557006835938,-0.17156347632408142,-0.039277154952287674,0.10207898169755936,1.2806766033172607
2020,18,-57,117.44911800000179,39.257019833334056,0.009267603978514671,0.0008568227058276534,-0.08486557006835938,-0.17156347632408142,-0.039277154952287674,0.10207898169755936,1.2806766033172607
2200,18,-57,117.44911760590178,39.2570197749163,0.09875369817018509,-0.06590130180120468,-0.11696969717741013,-0.7213765382766724,-0.0069031366147100925,-0.06265538185834885,1.2961523532867432
2400,18,-57,117.44911765438306,39.25701963565811,0.2700596749782562,-0.059675514698028564,0.0894026905298233,-0.8949708342552185,-0.01211012527346611,0.03481544554233551,1.294984221458435
2427,18,-57,117.44911765438306,39.25701963565811,0.2700596749782562,-0.059675514698028564,0.0894026905298233,-0.8949708342552185,-0.01211012527346611,0.03481544554233551,1.294984221458435
2427,20,-57,117.44911765438306,39.25701963565811,0.2700596749782562,-0.059675514698028564,0.0894026905298233,-0.8949708342552185,-0.01211012527346611,0.03481544554233551,1.294984221458435
2566,20,-57,117.44911765438306,39.25701963565811,0.2700596749782562,-0.059675514698028564,0.0894026905298233,-0.8949708342552185,-0.01211012527346611,0.03481544554233551,1.294984221458435
2600,20,-57,117.44911786672814,39.25701955833105,0.46106550097465515,-0.03324010223150253,0.009466677904129028,-0.9877113103866577,-0.09606736153364182,0.08950256556272507,1.3037775754928589
