time,product_gps_sv_number,wifi_signal,product_gps_longitude,product_gps_latitude,altitude,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi
0,22,-47,117.44914066666655,39.25702900000105,0,0,0,0,-0.08355166763067245,0.23407183587551117,-0.07158029824495316
200,22,-47,117.44914066666655,39.25702916666777,0,0,0,0,-0.08360156416893005,0.2340432107448578,-0.07160237431526184
275,22,-47,117.44914066666655,39.25702916666777,0,0,0,0,-0.08360156416893005,0.2340432107448578,-0.07160237431526184
276,23,-47,117.44914066666655,39.25702916666777,0,0,0,0,-0.08360156416893005,0.2340432107448578,-0.07160237431526184
401,23,-47,117.44914066666655,39.25702916666777,0,0,0,0,-0.08365251868963242,0.2340162694454193,-0.07160399109125137
600,23,-47,117.44914066666655,39.25702933333449,0,0,0,0,-0.08363122493028641,0.23409004509449005,-0.07158602029085159
801,23,-47,117.44914049999971,39.25702933333449,0,0,0,0,-0.0835549533367157,0.23409990966320038,-0.07158768177032471
859,23,-44,117.44914049999971,39.25702933333449,0,0,0,0,-0.0835549533367157,0.23409990966320038,-0.07158768177032471
1000,23,-44,117.44914049999971,39.25702950000031,0,0,0,0,-0.08360794186592102,0.23411233723163605,-0.07159316539764404
1201,23,-44,117.44914049999971,39.25702966666703,0,0,0,0,-0.08365793526172638,0.2341327667236328,-0.07157611101865768
1400,23,-44,117.44914049999971,39.25702966666703,0,0,0,0,-0.08371293544769287,0.2341759353876114,-0.07157501578330994
1600,23,-44,117.44914049999971,39.25702966666703,0,0,0,0,-0.08363550156354904,0.23414093255996704,-0.07156187295913696
1729,23,-44,117.44914049999971,39.25702966666703,0,0,0,0,-0.08363550156354904,0.23414093255996704,-0.07156187295913696
1800,23,-44,117.44914049999971,39.25702983333375,0,0,0,0,-0.0835566446185112,0.23411543667316437,-0.07151763141155243
1860,23,-42,117.44914049999971,39.25702983333375,0,0,0,0,-0.0835566446185112,0.23411543667316437,-0.07151763141155243
2000,23,-42,117.44914033333322,39.25702966666703,0,0,0,0,-0.08349929004907608,0.2340492159128189,-0.071454718708992
2200,23,-42,117.44914033333322,39.25702983333375,0,0,0,0,-0.08297941088676453,0.23503492772579193,-0.07145895808935165
2402,23,-42,117.44914016666637,39.25702983333375,0,0,0,0,-0.08363234996795654,0.23382435739040375,-0.0715353786945343
2600,23,-42,117.44914016666637,39.25702983333375,0,0,0,0,-0.08380943536758423,0.2340005487203598,-0.07146254181861877
2800,23,-42,117.44913999999987,39.25702966666703,0,0,0,0,-0.08367110043764114,0.23410485684871674,-0.07141462713479996
2861,23,-43,117.44913999999987,39.25702966666703,0,0,0,0,-0.08367110043764114,0.23410485684871674,-0.07141462713479996
3000,23,-43,117.44913983333304,39.25702966666703,0,0,0,0,-0.083506740629673,0.23434053361415863,-0.07166855782270432
