time,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi,product_gps_longitude,product_gps_latitude,altitude
1,0.0,0.0,0.0,-0.0161425322294235,-0.0153128420934081,-0.0032123988494277,0.0,0.0,0.0
2,0.0,0.0,0.0,-0.0161529667306654,-0.0153591915282725,-0.0031854076689053,0.0,0.0,0.0
3,0.0,0.0,0.0,-0.0161634012319073,-0.0154055409631369,-0.003158416488383,0.0,0.0,0.0
4,0.0,0.0,0.0,-0.0171665712329909,-0.0170246923960108,-0.00323907027241,0.0,0.0,0.0
5,0.0,0.0,0.0,-0.0181900011422345,-0.0186759418288441,-0.0033219208924483,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.0187325012963264,-0.019452780112624,-0.0031611340679227,0.0,0.0,0.0
7,0.0,0.0,0.0,-0.0192701435741036,-0.0202207859605549,-0.0029978862591087,0.0,0.0,0.0
8,0.0,0.0,0.0,-0.0187445765555793,-0.0194509112234435,-0.0030345079947762,0.0,0.0,0.0
9,0.0,0.0,0.0,-0.0182082700492137,-0.0186655023390084,-0.0030731486147314,0.0,0.0,0.0
10,0.0,0.0,0.0,-0.0183193095668096,-0.0188893879566228,-0.0032635469535233,0.0,0.0,0.0
11,0.0,0.0,0.0,-0.0184435602277517,-0.0191338714212179,-0.0034570423886179,0.0,0.0,0.0
12,0.0,0.0,0.0,-0.0181912882253527,-0.0187872368842363,-0.0032380688935517,-0.0071749548192491,-0.0092662465172033,0.0
13,0.0,0.0,0.0,-0.0179390162229537,-0.0184406023472547,-0.0030190953984856,-0.0143499096384983,-0.0185324937417297,0.0
14,0.0,0.0,0.0,-0.0179390162229537,-0.0184406023472547,-0.0030190953984856,-0.0143499096384983,-0.0185324937417297,0.0
15,0.0,0.0,0.0,-0.0171520803123712,-0.0173563826829195,-0.0027142253238707,-0.0143499096384983,0.0,0.0
16,0.0,0.0,0.0,-0.0191407417048616,-0.0207519303859755,-0.002709922913259,-0.0072459943663066,-0.0091745017612998,2.4969458446312364e-05
17,0.0,0.0,0.0,-0.021129403097352,-0.0241474780890315,-0.0027056205026473,-0.0001420790941149,-0.0183490035225997,4.993891689262473e-05
18,0.0,0.0,0.0,-0.021673335834886,-0.0250869068985033,0.0014139409318114,0.0,-0.0185324937417297,6.776452967026882e-05
19,0.0,0.0,0.0,-0.0221877843141555,-0.0259762108325958,0.0056174872443079,0.0,-0.0185324937417297,8.544434967916459e-05
20,0.0,0.0,0.0,-0.0221877843141555,-0.0259762108325958,0.0056174872443079,0.0,-0.0185324937417297,8.544434967916459e-05
21,0.0192335937917232,-0.0098199603458245,-0.1262661691506703,-0.0176220580935477,-0.0177794776856898,-0.0142095886543392,-0.0003669774140897,-0.0178593591142472,0.0074049098190152
22,0.0439030436519533,-0.0397902689781039,-0.3969883977621793,0.0011623905599117,-0.0225799855962395,-0.0151718500116839,-0.0044208847557056,-0.0137356357978735,0.0466119586070998
23,0.0685591410566121,-0.0699292654078452,-0.6687216594070197,0.0200742588937282,-0.0275408690050243,-0.0158731913240626,-0.0085107314000469,-0.0095794463517151,0.0861151273874565
24,0.096809578500688,-0.0926789018139242,-0.8030505600571634,0.0179898712504654,0.004689088826999,-0.0083154292654944,-0.0171080260228058,0.0024032638789028,0.1688509010151028
25,0.1250963224098086,-0.1153538982197642,-0.9359915378689768,0.0156934002134948,0.0372947117220609,-0.000674241920351,-0.0257508510648602,0.0144650294892079,0.2520233676210046
26,0.07313567897932,-0.0985075814565221,-0.9585960085068516,0.0436223368698627,0.0528458536569795,7.159304547697733e-05,-0.0379806704555059,0.0245762031437779,0.3487277853129497
27,0.0203644558787345,-0.0812620595097541,-0.9800859689712524,0.0718565806746482,0.0682247281074523,0.0007477779872715,-0.0502467227097771,0.034667672899058,0.4455688893795013
28,0.0203644558787345,-0.0812620595097541,-0.9800859689712524,0.0718565806746482,0.0682247281074523,0.0007477779872715,-0.0502467227097771,0.034667672899058,0.4455688893795013
29,-0.0799529845515886,0.0325232450167337,-0.9157175159454346,0.0658836544553437,0.0283813443779945,0.0043797649256884,-0.0456751908250307,0.0183168677126976,0.6385204311211904
