time,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi,product_gps_longitude,product_gps_latitude,altitude
1,0.0,0.0,0.0,-0.0158648937940597,-0.0200567916035652,0.0626288875937461,0.0,0.0,0.0
2,0.0,0.0,0.0,-0.0158779268552149,-0.020074047746935,0.0626210269651241,0.0,0.0,0.0
3,0.0,0.0,0.0,-0.0159865356981754,-0.0202178489416837,0.0625555217266082,0.0,0.0,0.0
4,0.0,0.0,0.0,-0.015851367264986,-0.0200773170217871,0.0626035220921039,0.0,0.0,0.0
5,0.0,0.0,0.0,-0.0157161988317966,-0.0199367851018905,0.0626515224575996,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.0148896621540188,-0.0189599506556987,0.0623872410506009,0.0,0.0,0.0
7,0.0,0.0,0.0,-0.0140631254762411,-0.0179831162095069,0.0621229596436023,0.0,0.0,0.0
8,0.0,0.0,0.0,-0.0142555251393629,-0.0181971863722022,0.0621850182828695,0.0,0.0,0.0
9,0.0,0.0,0.0,-0.0155381895601749,-0.0196243207901716,0.062598742544651,0.0,0.0,0.0
10,0.0,0.0,0.0,-0.0157266552113506,-0.0197584214173767,0.0625998270634102,0.0,0.0,0.0
11,0.0,0.0,0.0,-0.0161363631486892,-0.0200499445199966,0.0626021847128868,0.0,0.0,0.0
12,0.0,0.0,0.0,-0.0160498796030878,-0.0199659960344433,0.0626556947827338,0.0,0.0,0.0
13,0.0,0.0,0.0,-0.0159633960574865,-0.0198820475488901,0.062709204852581,0.0,0.0,0.0
14,0.0,0.0,-0.0005572914960794,-0.0158916888758539,-0.0201597670093178,0.0629226900637149,0.0,-0.0092662465172033,7.756053491903003e-06
15,0.0,0.0,-0.0011145829921588,-0.0158199816942214,-0.0204374864697456,0.0631361752748489,0.0,-0.0185324937417297,1.5512106983806007e-05
16,0.0,0.0,-0.0005572914960794,-0.0158866960555314,-0.0202847607433795,0.0635107420384883,0.00717497015452,-0.0185324937417297,4.3256294702587184e-05
17,0.0,0.0,0.0,-0.0159534104168415,-0.0201320350170135,0.0638853088021278,0.0143499381182871,-0.0185324937417297,7.100048242136836e-05
18,0.0,0.0,0.0,-0.0159534104168415,-0.0201320350170135,0.0638853088021278,0.0143499381182871,-0.0185324937417297,7.100048242136836e-05
19,0.0,0.0,0.0,-0.020087843760848,-0.0257463380694389,0.0583839602768421,0.0143499381182871,-0.0185324937417297,0.0001502995437476
20,0.0,0.0,0.0,-0.020087843760848,-0.0257463380694389,0.0583839602768421,0.0143499381182871,-0.0185324937417297,0.0001502995437476
21,-0.0016973564634099,-0.0447056591510772,-0.1527981162071228,-0.0289526544511318,0.0186294633895158,0.0430600196123123,0.0143499381182871,-0.0185324937417297,0.0100667877122759
22,-0.0030931300114126,-0.0859444077631726,-0.450248156910512,-0.0062872459972972,0.0046911539778632,0.0477216495803339,0.003071271379052,-0.0191813933582141,0.055658490313634
23,-0.0044889035594153,-0.1271831563752681,-0.7476981976139012,0.0163781624565373,-0.0092471554337893,0.0523832795483555,-0.0082073953601829,-0.0198302950966677,0.1012501929149921
24,0.0220156410175501,-0.116519274124548,-0.8491067496975463,0.0344810924076255,-0.0093151342320306,0.0570284818771795,-0.0210395776194343,-0.0159015185114963,0.1884760631987797
25,0.0488020069897174,-0.1053311228752136,-0.9485350847244264,0.0525379367172718,-0.0092430086806416,0.0616735182702541,-0.0338874500515671,-0.0119265028013515,0.2761224806308746
26,0.095921853557229,-0.0907000601291656,-0.9660780429840088,0.0626516658812761,0.0034233476035297,0.0639885980635881,-0.0492361393113786,0.00925486993264,0.3704322427511215
27,0.1430417001247406,-0.0760689973831176,-0.9836210012435912,0.0727653950452804,0.016089703887701,0.0663036778569221,-0.0645848285711901,0.0304362426666315,0.4647420048713684
28,0.1430417001247406,-0.0760689973831176,-0.9836210012435912,0.0727653950452804,0.016089703887701,0.0663036778569221,-0.0645848285711901,0.0304362426666315,0.4647420048713684
29,0.0502885244786739,-0.0247728787362574,-0.8726769089698792,0.0828744769096374,0.0579637922346591,0.0692763999104499,-0.088666656664879,0.0584122677992349,0.6624525785446167
30,-0.0125540007244457,0.0051297544391005,-0.777878180667237,0.0782073462655493,0.0536595265661085,0.0686511534389915,-0.0817884897248205,0.04186638714887,0.7043641838994059
31,-0.1586994081735611,0.0746707618236541,-0.5574160218238831,0.0673535540699958,0.0436496064066886,0.0671970918774604,-0.0657927462355012,0.0033875909579705,0.8018330335617065
32,-0.1713642083309792,0.0771690162049756,-0.5343391205276455,0.0628719418435482,0.0328137176530854,0.0672298773854701,-0.0622408302237121,-0.0084013198194954,0.810612390707205
33,-0.2864987552165985,0.0998804196715354,-0.3245491087436676,0.022130012512207,-0.0656943619251251,0.0675279274582862,-0.0299506822720804,-0.1155732372000173,0.8904247283935547
34,-0.2653659885892501,0.0961509828384105,-0.30510719311543,0.0200540849413626,-0.074322420817155,0.0673297267311657,-0.026139578274589,-0.1251689152019786,0.8969003374759967
35,-0.1244808777402608,0.0712880706175779,-0.1754944222605126,0.0062145678024006,-0.1318428134306882,0.0660083885503629,-0.0007322307055799,-0.1891401030605921,0.9400710646922772
36,-0.0123753679149291,0.0340848686721395,-0.2624464613549849,0.0050720336080035,-0.1141769215464591,0.063829549752614,0.0008469626301781,-0.1796743659686628,0.9594315009958604
37,0.1437500715255737,-0.0183521937578916,-0.3903668820858001,0.0038352566771209,-0.0872964933514595,0.0607546754181385,0.0023770327117448,-0.1643241371946935,0.9858558177947998
38,0.1437500715255737,-0.0183521937578916,-0.3903668820858001,0.0038352566771209,-0.0872964933514595,0.0607546754181385,0.0023770327117448,-0.1643241371946935,0.9858558177947998
39,0.2464343259731928,-0.0770104290503594,-0.8876300139559639,0.0510827346135758,-0.0275172619149088,0.07059389911592,-0.015191986889519,-0.1078881088864003,1.1280395719740126
40,0.2550160382818055,-0.0651006357081784,-1.0171534771087187,0.0446324861989724,-0.0215693114562921,0.0808832048869772,-0.0114725111356418,-0.0946489926773042,1.2047883760209053
41,0.2603107508796973,-0.0331000570182831,-1.22605491604581,0.025404336568493,-0.0165036342063005,0.1011134713588144,-0.0015705376707128,-0.0739836807470695,1.3472572381064396
42,0.267976192673247,-0.0771635797380202,-1.3145589091669976,0.0048527932028524,-0.0100794075777631,0.1084810672842677,-0.0023231861941167,-0.0449772669485204,1.4816630515620937
43,0.2756655812263489,-0.1219954267144202,-1.4018467664718628,-0.0157121177762746,-0.0036414582282304,0.115718737244606,-0.0031834532671752,-0.0158865982382572,1.6159874200820925
44,0.2731238752603531,-0.2001786120235919,-1.41648131608963,-0.0101131678093224,-0.005288139451295,0.122889570891857,-0.0308661190775701,0.0104321894092151,1.7634043097496035
45,0.2705821692943573,-0.2783617973327636,-1.4311158657073977,-0.0045142178423701,-0.0069348206743597,0.1300604045391082,-0.0585487848879651,0.0367509763493645,1.9108211994171145
46,0.2805206775665283,-0.3207748234272002,-1.4038546681404116,0.0145160683896392,-0.011054872535169,0.1346347257494926,-0.0963333785697721,0.0650913252147056,2.052860975265504
47,0.2904591858386993,-0.3631878495216369,-1.3765934705734253,0.0335463546216487,-0.0151749243959784,0.139209046959877,-0.1341179744423321,0.0934316740800467,2.194900751113892
48,0.2904591858386993,-0.3631878495216369,-1.3765934705734253,0.0335463546216487,-0.0151749243959784,0.139209046959877,-0.1341179744423321,0.0934316740800467,2.194900751113892
49,0.252825528383255,-0.3807680010795593,-1.194413661956787,0.0679026246070861,-0.0218228809535503,0.1506693661212921,-0.2029664727627369,0.1447573751198749,2.456351518630981
50,0.2515763567808347,-0.3823215569186414,-1.1485031354121673,0.066802026114912,-0.0252873775286551,0.1509543313429905,-0.2151026944228345,0.1507361812626007,2.48682779735989
51,0.2442282885313034,-0.391460120677948,-0.8784412145614624,0.0603279173374176,-0.0456667691469192,0.1526305973529815,-0.286492227414224,0.1859056362342181,2.666100025177002
52,0.2575723228614722,-0.3735510451876702,-0.926825566671381,0.0719942773752544,-0.0504066153841824,0.1521439743575764,-0.3298351732815433,0.2097166501870973,2.755795704191597
53,0.2709163571916409,-0.3556419696973924,-0.9752099187812996,0.0836606374130913,-0.0551464616214457,0.1516573513621714,-0.3731781213396156,0.2335276627253302,2.845491383206192
54,0.2908952045979811,-0.3085993621217545,-1.0849046521450407,0.0790829335025806,-0.0557900841474233,0.1528410117081062,-0.405002523969564,0.2612565307802406,2.966870376213112
