time,battery_level,controller_gps_latitude,controller_gps_longitude,flying_state,alert_state,wifi_signal,product_gps_available,product_gps_longitude,product_gps_latitude,product_gps_position_error,product_gps_sv_number,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi,altitude,flip_type,speed
23728,59,39.257366506295604,117.44921828753196,3,0,-68,True,117.44926509583256,39.25765631568911,0,23,-2.50426983833313,-3.6773681640625,-0.06031814590096474,-0.0818416029214859,-0.25103411078453064,-2.307068347930908,15.250368118286133,0,0
23728,59,39.257366506295604,117.44921828753196,3,0,-68,True,117.44926509583256,39.25765631568911,0,22,-2.50426983833313,-3.6773681640625,-0.06031814590096474,-0.0818416029214859,-0.25103411078453064,-2.307068347930908,15.250368118286133,0,0
23800,59,39.257366506295604,117.44921828753196,3,0,-68,True,117.44925679000433,39.2576515546808,0,22,-2.6496853828430176,-3.820638656616211,-0.0679115280508995,-0.06069745123386383,-0.20697277784347534,-2.3477108478546143,15.269145965576172,0,0
23941,59,39.257366506295604,117.44921828753196,3,0,-68,True,117.44925679000433,39.2576515546808,0,22,-2.6496853828430176,-3.820638656616211,-0.0679115280508995,-0.06069745123386383,-0.20697277784347534,-2.3477108478546143,15.269145965576172,0,0
24000,59,39.257366506295604,117.44921828753196,3,0,-68,True,117.44924775371499,39.25764680740949,0,22,-2.6759626865386963,-3.957188606262207,-0.07502344250679016,-0.025231339037418365,-0.1718742847442627,-2.38497257232666,15.296319007873535,0,0
24200,59,39.257366506295604,117.44921828753196,3,0,-68,True,117.44923842662799,39.25764199095838,0,22,-2.63848876953125,-4.039665222167969,-0.014110921882092953,-0.04647252336144447,-0.1097172275185585,-2.4306983947753906,15.331923484802246,0,0
24299,59,39.257366506295604,117.44921828753196,3,0,-74,True,117.44923842662799,39.25764199095838,0,22,-2.63848876953125,-4.039665222167969,-0.014110921882092953,-0.04647252336144447,-0.1097172275185585,-2.4306983947753906,15.331923484802246,0,0
24338,59,39.257366506295604,117.44921828753196,3,0,-74,True,117.44923842662799,39.25764199095838,0,22,-2.63848876953125,-4.039665222167969,-0.014110921882092953,-0.04647252336144447,-0.1097172275185585,-2.4306983947753906,15.331923484802246,0,0
24338,59,39.257366506295604,117.44921828753196,3,0,-74,True,117.44923842662799,39.25764199095838,0,23,-2.63848876953125,-4.039665222167969,-0.014110921882092953,-0.04647252336144447,-0.1097172275185585,-2.4306983947753906,15.331923484802246,0,0
24400,59,39.257366506295604,117.44921828753196,3,0,-74,True,117.44922899380094,39.25763734345501,0,23,-2.578171491622925,-4.033018589019775,0.006752628833055496,-0.07274309545755386,-0.09626102447509766,-2.476973533630371,15.354586601257324,0,0
24600,59,39.257366506295604,117.44921828753196,3,0,-74,True,117.44921982222071,39.25763286946867,0,23,-2.5537331104278564,-3.9789297580718994,0.009027065709233284,-0.0973876565694809,-0.11742882430553436,-2.5231711864471436,15.384505271911621,0,0
24801,59,39.257366506295604,117.44921828753196,3,0,-74,True,117.44921079985409,39.25762842202503,0,23,-2.5916714668273926,-3.9493188858032227,0.055548205971717834,-0.08088163286447525,-0.15438324213027954,-2.5721325874328613,15.416974067687988,0,0
24941,59,39.257366506295604,117.44921828753196,3,0,-74,True,117.44921079985409,39.25762842202503,0,23,-2.5916714668273926,-3.9493188858032227,0.055548205971717834,-0.08088163286447525,-0.15438324213027954,-2.5721325874328613,15.416974067687988,0,0
25000,59,39.257366506295604,117.44921828753196,3,0,-74,True,117.44920192442075,39.25762350697014,0,23,-2.6625733375549316,-3.957176685333252,0.04299681633710861,-0.03374217078089714,-0.1468602567911148,-2.6283719539642334,15.433751106262207,0,0
25200,59,39.257366506295604,117.44921828753196,3,0,-74,True,117.4491927775527,39.257618640998864,0,23,-2.648003339767456,-3.991974353790283,0.016988318413496017,-0.025908417999744415,-0.13509990274906158,-2.676957845687866,15.469547271728516,0,0
25304,59,39.257366506295604,117.44921828753196,3,0,-67,True,117.4491927775527,39.257618640998864,0,23,-2.648003339767456,-3.991974353790283,0.016988318413496017,-0.025908417999744415,-0.13509990274906158,-2.676957845687866,15.469547271728516,0,0
25400,59,39.257366506295604,117.44921828753196,3,0,-67,True,117.4491836605093,39.25761380408776,0,23,-2.6497488021850586,-3.9944303035736084,0.06541413813829422,-0.029742758721113205,-0.15324251353740692,-2.725511074066162,15.499679565429688,0,0
25600,59,39.257366506295604,117.44921828753196,3,0,-67,True,117.44917463453075,39.25760893056404,0,23,-2.6628637313842773,-4.011886119842529,0.07122591882944107,-0.009286620654165745,-0.1612008810043335,-2.776413679122925,15.523669242858887,0,0
25800,59,39.257366506295604,117.44921828753196,3,0,-67,True,117.44916536237312,39.25760424586597,0,23,-2.6592764854431152,-4.081195831298828,0.09622995555400848,-0.0029382563661783934,-0.16572518646717072,-2.8303892612457275,15.551682472229004,0,0
25941,59,39.257366506295604,117.44921828753196,3,0,-67,True,117.44916536237312,39.25760424586597,0,23,-2.6592764854431152,-4.081195831298828,0.09622995555400848,-0.0029382563661783934,-0.16572518646717072,-2.8303892612457275,15.551682472229004,0,0
26000,59,39.257366506295604,117.44921828753196,3,0,-67,True,117.44915582070394,39.25759932926858,0,23,-2.707782745361328,-4.144594192504883,0.1035473570227623,-0.01765388809144497,-0.17025333642959595,-2.883538246154785,15.575483322143555,0,0
26200,59,39.257366506295604,117.44921828753196,3,0,-67,True,117.4491461768326,39.257594254157176,0,23,-2.753103017807007,-4.153832912445068,0.09534028172492981,-0.04401896148920059,-0.14803411066532135,-2.934380531311035,15.592947006225586,0,0
26300,59,39.257366506295604,117.44921828753196,3,0,-65,True,117.4491461768326,39.257594254157176,0,23,-2.753103017807007,-4.153832912445068,0.09534028172492981,-0.04401896148920059,-0.14803411066532135,-2.934380531311035,15.592947006225586,0,0
26400,59,39.257366506295604,117.44921828753196,3,0,-65,True,117.44913670126752,39.257589098530026,0,23,-2.786445379257202,-4.090514183044434,0.08604662865400314,-0.045734915882349014,-0.13215167820453644,-2.98490834236145,15.62067699432373,0,0
26600,59,39.257366506295604,117.44921828753196,3,0,-65,True,117.44912742903234,39.257584175078684,0,23,-2.7518277168273926,-4.03520393371582,0.08573181927204132,-0.02069760672748089,-0.12260342389345169,-3.0349690914154053,15.654773712158203,0,0
26800,59,39.257366506295604,117.44921828753196,3,0,-65,True,117.44911793037846,39.25757965018975,0,23,-2.7137694358825684,-4.071051120758057,0.13396798074245453,-0.007570889312773943,-0.1604478359222412,-3.086292028427124,15.691844940185547,0,0
26940,59,39.257366506295604,117.44921828753196,3,0,-65,True,117.44911793037846,39.25757965018975,0,23,-2.7137694358825684,-4.071051120758057,0.13396798074245453,-0.007570889312773943,-0.1604478359222412,-3.086292028427124,15.691844940185547,0,0
27000,59,39.257366506295604,117.44921828753196,3,0,-65,True,117.44910856716709,39.25757479868307,0,23,-2.7837867736816406,-4.042036056518555,0.12557430565357208,-0.011139088310301304,-0.18382853269577026,-3.1359713077545166,15.709728240966797,0,0
27200,59,39.257366506295604,117.44921828753196,3,0,-65,True,117.4490989403922,39.25756983049914,0,23,-2.8491642475128174,-4.056899070739746,0.09795843064785004,0.006903226021677256,-0.17183375358581543,3.0956883430480957,15.727423667907715,0,0
27299,59,39.257366506295604,117.44921828753196,3,0,-66,True,117.4490989403922,39.25756983049914,0,23,-2.8491642475128174,-4.056899070739746,0.09795843064785004,0.006903226021677256,-0.17183375358581543,3.0956883430480957,15.727423667907715,0,0
27400,59,39.257366506295604,117.44921828753196,3,0,-66,True,117.44908961000029,39.25756468632435,0,23,-2.9171807765960693,-4.062511444091797,0.11833999305963516,0.013633137568831444,-0.17864267528057098,3.043250799179077,15.760828971862793,0,0
27600,59,39.257366506295604,117.44921828753196,3,0,-66,True,117.44907986948161,39.257559339950696,0,23,-2.986367702484131,-4.0095744132995605,0.10528421401977539,-0.009316449984908104,-0.13966603577136993,2.9947352409362793,15.760878562927246,0,0
27800,59,39.257366506295604,117.44921828753196,3,0,-66,True,117.44907061700124,39.257554138048455,0,23,-2.933922290802002,-3.9120290279388428,0.07277654111385345,0.018915817141532898,-0.1054963618516922,2.941190242767334,15.782804489135742,0,0
27941,58,39.257366506295604,117.44921828753196,3,0,-66,True,117.44907061700124,39.257554138048455,0,23,-2.933922290802002,-3.9120290279388428,0.07277654111385345,0.018915817141532898,-0.1054963618516922,2.941190242767334,15.782804489135742,0,0
28000,58,39.257366506295604,117.44921828753196,3,0,-66,True,117.44906197320361,39.25754909128418,0,23,-2.8351683616638184,-3.8512704372406006,0.05136784538626671,0.045927517116069794,-0.07072332501411438,2.885934591293335,15.788714408874512,0,0
28200,58,39.257366506295604,117.44921828753196,3,0,-66,True,117.44905334564402,39.25754419139239,0,23,-2.710063934326172,-3.7743895053863525,0.022204061970114708,-0.02218000777065754,-0.06145602837204933,2.835097312927246,15.803129196166992,0,0
28401,58,39.257366506295604,117.44921828753196,3,0,-66,True,117.4490445517719,39.25753945804727,0,23,-2.5633058547973633,-3.6305620670318604,0.026906903833150864,-0.11575806885957718,-0.06419811397790909,2.7839584350585938,15.820577621459961,0,0
28600,58,39.257366506295604,117.44921828753196,3,0,-66,True,117.44903630467641,39.25753511678895,0,23,-2.3378283977508545,-3.2404074668884277,-0.02507147006690502,-0.22295717895030975,-0.06508584320545197,2.7359790802001953,15.829123497009277,0,0
28800,58,39.257366506295604,117.44921828753196,3,0,-66,True,117.44902905719493,39.25753149251805,0,23,-2.1381309032440186,-2.8487741947174072,0.04649448022246361,-0.1502540111541748,-0.06798094511032104,2.6854100227355957,15.86147689819336,0,0
28940,58,39.257366506295604,117.44921828753196,3,0,-66,True,117.44902905719493,39.25753149251805,0,23,-2.1381309032440186,-2.8487741947174072,0.04649448022246361,-0.1502540111541748,-0.06798094511032104,2.6854100227355957,15.86147689819336,0,0
29000,58,39.257366506295604,117.44921828753196,3,0,-66,True,117.44902285391012,39.257527982290505,0,23,-1.971555233001709,-2.6749463081359863,0.07234469056129456,-0.03082224354147911,-0.026052087545394897,2.6283624172210693,15.87220573425293,0,0
29200,58,39.257366506295604,117.44921828753196,3,0,-66,True,117.44901711864853,39.25752466230015,0,23,-1.9228824377059937,-2.5021421909332275,0.07209717482328415,0.013516273349523544,-0.11188427358865738,2.5719728469848633,15.880963325500488,0,0
29299,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44901711864853,39.25752466230015,0,23,-1.9228824377059937,-2.5021421909332275,0.07209717482328415,0.013516273349523544,-0.11188427358865738,2.5719728469848633,15.880963325500488,0,0
29400,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.4490112011576,39.25752122198001,0,23,-1.979817271232605,-2.55842924118042,-0.020115694031119347,0.047862473875284195,-0.06310687959194183,2.5252108573913574,15.871420860290527,0,0
29600,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44900532620014,39.25751762061382,0,23,-1.925080418586731,-2.2657907009124756,-0.014831148087978363,-0.17133954167366028,-0.12715508043766022,2.481663703918457,15.888181686401367,0,0
29731,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44900532620014,39.25751762061382,0,23,-1.925080418586731,-2.2657907009124756,-0.014831148087978363,-0.17133954167366028,-0.12715508043766022,2.481663703918457,15.888181686401367,0,0
29731,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44900532620014,39.25751762061382,0,22,-1.925080418586731,-2.2657907009124756,-0.014831148087978363,-0.17133954167366028,-0.12715508043766022,2.481663703918457,15.888181686401367,0,0
29800,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44900028498726,39.257514405426356,0,22,-1.7549632787704468,-1.8875969648361206,-0.04158587008714676,-0.18946820497512817,-0.11570616066455841,2.4172048568725586,15.89223861694336,0,0
29940,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44900028498726,39.257514405426356,0,22,-1.7549632787704468,-1.8875969648361206,-0.04158587008714676,-0.18946820497512817,-0.11570616066455841,2.4172048568725586,15.89223861694336,0,0
29943,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44900028498726,39.257514405426356,0,22,-1.7549632787704468,-1.8875969648361206,-0.04158587008714676,-0.18946820497512817,-0.11570616066455841,2.4172048568725586,15.89223861694336,0,0
30000,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44899680796485,39.257511641784824,0,22,-1.5458872318267822,-1.511179804801941,-0.09556402266025543,-0.1973734349012375,-0.12091352045536041,2.337397813796997,15.91127872467041,0,0
30200,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44899386108223,39.2575092360622,0,22,-1.330155611038208,-1.0874882936477661,-0.08827812969684601,-0.26193568110466003,-0.22655873000621796,2.3045215606689453,15.934228897094727,0,0
30400,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44899207164163,39.25750717631136,0,22,-1.1829462051391602,-0.510804295539856,-0.10590475797653198,-0.2767062783241272,-0.27410194277763367,2.278066873550415,15.92894172668457,0,0
30534,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44899207164163,39.25750717631136,0,22,-1.1829462051391602,-0.510804295539856,-0.10590475797653198,-0.2767062783241272,-0.27410194277763367,2.278066873550415,15.92894172668457,0,0
30534,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44899207164163,39.25750717631136,0,23,-1.1829462051391602,-0.510804295539856,-0.10590475797653198,-0.2767062783241272,-0.27410194277763367,2.278066873550415,15.92894172668457,0,0
30600,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44899187060453,39.25750526397142,0,23,-1.0324594974517822,0.09805046021938324,-0.163856640458107,-0.22401505708694458,-0.23968905210494995,2.22864031791687,15.914012908935547,0,0
30730,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44899187060453,39.25750526397142,0,23,-1.0324594974517822,0.09805046021938324,-0.163856640458107,-0.22401505708694458,-0.23968905210494995,2.22864031791687,15.914012908935547,0,0
30730,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44899187060453,39.25750526397142,0,22,-1.0324594974517822,0.09805046021938324,-0.163856640458107,-0.22401505708694458,-0.23968905210494995,2.22864031791687,15.914012908935547,0,0
30800,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44899241000422,39.25750359167987,0,22,-0.887817919254303,0.46914952993392944,-0.2044561505317688,-0.17408180236816406,-0.19605068862438202,2.1725568771362305,15.907567024230957,0,0
