time,battery_level,controller_gps_latitude,controller_gps_longitude,flying_state,alert_state,wifi_signal,product_gps_available,product_gps_longitude,product_gps_latitude,product_gps_position_error,product_gps_sv_number,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi,altitude,flip_type,speed
90097,46,39.25737099414264,117.44922131315619,3,0,-73,True,117.44926254723323,39.25747098097609,0,22,-2.645845890045166,-0.5872982144355774,-0.11060797423124313,-0.10766426473855972,-0.20704251527786255,-2.9699547290802,29.97706413269043,0,0
90126,46,39.25737099414264,117.44922131315619,3,0,-73,True,117.44926254723323,39.25747098097609,0,22,-2.645845890045166,-0.5872982144355774,-0.11060797423124313,-0.10766426473855972,-0.20704251527786255,-2.9699547290802,29.97706413269043,0,0
90126,46,39.25737099414264,117.44922131315619,3,0,-73,True,117.44926254723323,39.25747098097609,0,23,-2.645845890045166,-0.5872982144355774,-0.11060797423124313,-0.10766426473855972,-0.20704251527786255,-2.9699547290802,29.97706413269043,0,0
90200,46,39.25737099414264,117.44922131315619,3,0,-73,True,117.44926139369566,39.25746599253589,0,23,-2.775146007537842,-0.6182036399841309,-0.07403521239757538,-0.0906885489821434,-0.1686440408229828,-2.9637739658355713,29.993377685546875,0,0
90400,46,39.25737099414264,117.44922131315619,3,0,-73,True,117.4492600951234,39.25746084429384,0,23,-2.7918448448181152,-0.64354008436203,-0.025649860501289368,-0.08710996806621552,-0.09952155500650406,-2.959895610809326,30.001983642578125,0,0
90600,46,39.25737099414264,117.44922131315619,3,0,-73,True,117.44925887500546,39.257455825629314,0,23,-2.7568228244781494,-0.6662927865982056,-0.012407726608216763,-0.09329452365636826,-0.0852668434381485,-2.9569156169891357,30.00591278076172,0,0
90800,46,39.25737099414264,117.44922131315619,3,0,-73,True,117.44925759009597,39.257450916176914,0,23,-2.712287187576294,-0.6544969081878662,0.01303051132708788,-0.11106720566749573,-0.09310004860162735,-2.9575185775756836,30.004365921020508,0,0
90896,46,39.25737099414264,117.44922131315619,3,0,-73,True,117.44925759009597,39.257450916176914,0,23,-2.712287187576294,-0.6544969081878662,0.01303051132708788,-0.11106720566749573,-0.09310004860162735,-2.9575185775756836,30.004365921020508,0,0
90897,46,39.25737099414264,117.44922131315619,3,0,-73,True,117.44925759009597,39.257450916176914,0,23,-2.712287187576294,-0.6544969081878662,0.01303051132708788,-0.11106720566749573,-0.09310004860162735,-2.9575185775756836,30.004365921020508,0,0
91000,46,39.25737099414264,117.44922131315619,3,0,-73,True,117.44925629296364,39.25744608752402,0,23,-2.707792282104492,-0.6464219093322754,0.027812976390123367,-0.11383949220180511,-0.11861686408519745,-2.957080841064453,30.00877571105957,0,0
91097,46,39.25737099414264,117.44922131315619,3,0,-72,True,117.44925629296364,39.25744608752402,0,23,-2.707792282104492,-0.6464219093322754,0.027812976390123367,-0.11383949220180511,-0.11861686408519745,-2.957080841064453,30.00877571105957,0,0
91200,46,39.25737099414264,117.44922131315619,3,0,-72,True,117.44925505759899,39.25744118403791,0,23,-2.735447406768799,-0.6264736652374268,0.022651098668575287,-0.11465906351804733,-0.124657541513443,-2.9588658809661865,30.01393699645996,0,0
91400,46,39.25737099414264,117.44922131315619,3,0,-72,True,117.44925376449848,39.25743631770647,0,23,-2.750063180923462,-0.6049686670303345,0.027437156066298485,-0.10949309915304184,-0.12888990342617035,-2.9596261978149414,30.013263702392578,0,0
91600,46,39.25737099414264,117.44922131315619,3,0,-72,True,117.44925257288017,39.257431359737986,0,23,-2.805145740509033,-0.6177701354026794,0.03997823968529701,-0.09951578825712204,-0.15218956768512726,-2.956003427505493,30.019277572631836,0,0
91800,46,39.25737099414264,117.44922131315619,3,0,-72,True,117.44925124867706,39.25742620476567,0,23,-2.8853390216827393,-0.6527368426322937,0.050491251051425934,-0.10246296972036362,-0.13853323459625244,-2.956437349319458,30.014591217041016,0,0
91897,45,39.25737099414264,117.44922131315619,3,0,-72,True,117.44925124867706,39.25742620476567,0,23,-2.8853390216827393,-0.6527368426322937,0.050491251051425934,-0.10246296972036362,-0.13853323459625244,-2.956437349319458,30.014591217041016,0,0
92000,45,39.25737099414264,117.44922131315619,3,0,-72,True,117.44924984899366,39.25742095446376,0,23,-2.9147069454193115,-0.6797690987586975,0.059618499130010605,-0.12449801713228226,-0.1227693110704422,-2.957805633544922,30.005294799804688,0,0
92097,45,39.25737099414264,117.44922131315619,3,0,-75,True,117.44924984899366,39.25742095446376,0,23,-2.9147069454193115,-0.6797690987586975,0.059618499130010605,-0.12449801713228226,-0.1227693110704422,-2.957805633544922,30.005294799804688,0,0
92200,45,39.25737099414264,117.44922131315619,3,0,-75,True,117.44924839078244,39.257415736983695,0,23,-2.9103031158447266,-0.6407942771911621,0.03880864754319191,-0.14431512355804443,-0.10960528254508972,-2.960808277130127,29.999210357666016,0,0
92400,45,39.25737099414264,117.44922131315619,3,0,-75,True,117.44924725390105,39.257410661559426,0,23,-2.8918497562408447,-0.5695760846138,-0.009999928064644337,-0.12812365591526031,-0.08891963958740234,-2.9613983631134033,29.983348846435547,0,0
92600,45,39.25737099414264,117.44922131315619,3,0,-75,True,117.4492461618224,39.257405614651454,0,23,-2.7975351810455322,-0.5611894726753235,-0.029499240219593048,-0.10373137146234512,-0.026726646348834038,-2.955057382583618,29.998489379882812,0,0
92800,45,39.25737099414264,117.44922131315619,3,0,-75,True,117.44924508054189,39.257400625660104,0,23,-2.5742180347442627,-0.5198569893836975,0.03317492455244064,-0.10755817592144012,0.0557369664311409,-2.956804037094116,30.02135467529297,0,0
92898,45,39.25737099414264,117.44922131315619,3,0,-75,True,117.44924508054189,39.257400625660104,0,23,-2.5742180347442627,-0.5198569893836975,0.03317492455244064,-0.10755817592144012,0.0557369664311409,-2.956804037094116,30.02135467529297,0,0
93000,45,39.25737099414264,117.44922131315619,3,0,-75,True,117.44924403303754,39.25739641799746,0,23,-2.219468593597412,-0.4827815890312195,0.06606350094079971,-0.08459493517875671,0.10277503728866577,-2.9515678882598877,30.035329818725586,0,0
93097,45,39.25737099414264,117.44922131315619,3,0,-76,True,117.44924403303754,39.25739641799746,0,23,-2.219468593597412,-0.4827815890312195,0.06606350094079971,-0.08459493517875671,0.10277503728866577,-2.9515678882598877,30.035329818725586,0,0
93200,45,39.25737099414264,117.44922131315619,3,0,-76,True,117.44924312547136,39.25739299387724,0,23,-1.8143830299377441,-0.4493027329444885,0.09797817468643188,-0.10322394222021103,0.1334577202796936,-2.9523117542266846,30.034412384033203,0,0
93400,45,39.25737099414264,117.44922131315619,3,0,-76,True,117.44924221226727,39.2573903115891,0,23,-1.3928390741348267,-0.36135363578796387,0.15243884921073914,-0.133450448513031,0.1432911902666092,-2.957040309906006,30.05575180053711,0,0
93600,45,39.25737099414264,117.44922131315619,3,0,-76,True,117.44924162697103,39.25738807670687,0,23,-1.0321695804595947,-0.25645941495895386,0.14607781171798706,-0.11670882999897003,0.12515978515148163,-2.956711530685425,30.042911529541016,0,0
93800,45,39.25737099414264,117.44922131315619,3,0,-76,True,117.44924105895815,39.257386659526766,0,23,-0.6543403267860413,-0.209822416305542,0.10550084710121155,-0.12268997728824615,0.12719789147377014,-2.9569239616394043,30.035404205322266,0,0
