time,battery_level,controller_gps_latitude,controller_gps_longitude,flying_state,alert_state,wifi_signal,product_gps_available,product_gps_longitude,product_gps_latitude,product_gps_position_error,product_gps_sv_number,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi,altitude,flip_type,speed
0,87,39.257368496934234,117.44923435091421,7,0,-49,True,117.44935866665858,39.256996500037914,0,23,0,0,0,0.004694387316703796,0.23972752690315247,-0.08057104051113129,0,0,0
46,87,39.257368496934234,117.44923435091421,7,0,-54,True,117.44935866665858,39.256996500037914,0,23,0,0,0,0.004694387316703796,0.23972752690315247,-0.08057104051113129,0,0,0
200,87,39.257368496934234,117.44923435091421,7,0,-54,True,117.44935849999162,39.256996500037914,0,23,0,0,0,0.004638844169676304,0.2397005707025528,-0.08058687299489975,0,0,0
400,87,39.257368496934234,117.44923435091421,7,0,-54,True,117.44935849999162,39.256996500037914,0,23,0,0,0,0.0044233123771846294,0.23952220380306244,-0.08062851428985596,0,0,0
600,87,39.257368496934234,117.44923435091421,7,0,-54,True,117.44935849999162,39.256996500037914,0,23,0,0,0,0.0043256510980427265,0.2394586056470871,-0.08080000430345535,0,0,0
800,87,39.257368496934234,117.44923435091421,7,0,-54,True,117.44935849999162,39.256996500037914,0,23,0,0,0,0.004466594196856022,0.23947931826114655,-0.08058972656726837,0,0,0
1000,87,39.257368496934234,117.44923435091421,7,0,-54,True,117.44935849999162,39.256996500037914,0,23,0,0,0,0.004414411261677742,0.2396160215139389,-0.08071734756231308,0,0,0
1047,87,39.257368496934234,117.44923435091421,7,0,-50,True,117.44935849999162,39.256996500037914,0,23,0,0,0,0.004414411261677742,0.2396160215139389,-0.08071734756231308,0,0,0
1200,87,39.257368496934234,117.44923435091421,7,0,-50,True,117.44935849999162,39.256996500037914,0,23,0,0,0,0.004501227755099535,0.2397705614566803,-0.08036202192306519,0,0,0
1338,86,39.257368496934234,117.44923435091421,7,0,-50,True,117.44935849999162,39.256996500037914,0,23,0,0,0,0.004501227755099535,0.2397705614566803,-0.08036202192306519,0,0,0
1400,86,39.257368496934234,117.44923435091421,7,0,-50,True,117.44935849999162,39.256996500037914,0,23,0,0,0,0.00434728292748332,0.2399270385503769,-0.08052908629179001,0,0,0
1600,86,39.257368496934234,117.44923435091421,7,0,-50,True,117.44935849999162,39.25699633336028,0,23,0,0,0,0.005180968437343836,0.24014636874198914,-0.0749548152089119,6.824407319072634e-05,0,0
1800,86,39.257368496934234,117.44923435091421,7,0,-50,True,117.44935866665858,39.25699633336028,0,23,0,0,-0.0038744115736335516,0.006722306367009878,0.24064023792743683,-0.06168152764439583,0.00013374285481404513,0,0
1947,86,39.257368496934234,117.44923435091421,1,0,-50,True,117.44935866665858,39.25699633336028,0,23,0,0,-0.0038744115736335516,0.006722306367009878,0.24064023792743683,-0.06168152764439583,0.00013374285481404513,0,0
2000,86,39.257368496934234,117.44923435091421,1,0,-50,True,117.44935866665858,39.25699633336028,0,23,-0.08198774605989456,0.003667260752990842,-0.0711875706911087,0.007322908844798803,0.1627783328294754,-0.05745021626353264,0.0046186125837266445,0,0
2049,86,39.257368496934234,117.44923435091421,1,0,-53,True,117.44935866665858,39.25699633336028,0,23,-0.08198774605989456,0.003667260752990842,-0.0711875706911087,0.007322908844798803,0.1627783328294754,-0.05745021626353264,0.0046186125837266445,0,0
2200,86,39.257368496934234,117.44923435091421,1,0,-53,True,117.4493586444725,39.256995957629826,0,23,-0.23841546475887299,-0.08159199357032776,-0.6531901955604553,-0.029922980815172195,-0.027668127790093422,-0.06567902863025665,0.07011228054761887,0,0
2400,86,39.257368496934234,117.44923435091421,1,0,-53,True,117.44935829020415,39.256995572935395,0,23,-0.1347268521785736,-0.18729010224342346,-0.9320372343063354,0.04447755217552185,-0.055303458124399185,-0.05622042715549469,0.23321054875850677,0,0
2483,86,39.257368496934234,117.44923435091421,1,0,-53,True,117.44935829020415,39.256995572935395,0,23,-0.1347268521785736,-0.18729010224342346,-0.9320372343063354,0.04447755217552185,-0.055303458124399185,-0.05622042715549469,0.23321054875850677,0,0
2483,86,39.257368496934234,117.44923435091421,1,0,-53,True,117.44935829020415,39.256995572935395,0,22,-0.1347268521785736,-0.18729010224342346,-0.9320372343063354,0.04447755217552185,-0.055303458124399185,-0.05622042715549469,0.23321054875850677,0,0
2600,86,39.257368496934234,117.44923435091421,1,0,-53,True,117.44935780702836,39.256995308759926,0,22,-0.09127959609031677,-0.14258462190628052,-0.9598639011383057,0.1039055660367012,0.012375282123684883,-0.05753641203045845,0.4279574751853943,0,0
2800,86,39.257368496934234,117.44923435091421,1,0,-53,True,117.44935769154557,39.25699490037498,0,22,-0.15048426389694214,-0.033017273992300034,-0.944128155708313,0.1118798702955246,-0.01775434985756874,-0.061075035482645035,0.6239061951637268,0,0
3000,86,39.257368496934234,117.44923435091421,1,0,-53,True,117.44935791298545,39.256994430260804,0,22,-0.12754277884960175,0.06588631868362427,-0.6026042103767395,0.09774947911500931,-0.043468691408634186,-0.06387513875961304,0.7800523638725281,0,0
3047,86,39.257368496934234,117.44923435091421,1,0,-52,True,117.44935791298545,39.256994430260804,0,22,-0.12754277884960175,0.06588631868362427,-0.6026042103767395,0.09774947911500931,-0.043468691408634186,-0.06387513875961304,0.7800523638725281,0,0
3085,86,39.257368496934234,117.44923435091421,1,0,-52,True,117.44935791298545,39.256994430260804,0,22,-0.12754277884960175,0.06588631868362427,-0.6026042103767395,0.09774947911500931,-0.043468691408634186,-0.06387513875961304,0.7800523638725281,0,0
3086,86,39.257368496934234,117.44923435091421,1,0,-52,True,117.44935791298545,39.256994430260804,0,24,-0.12754277884960175,0.06588631868362427,-0.6026042103767395,0.09774947911500931,-0.043468691408634186,-0.06387513875961304,0.7800523638725281,0,0
3200,86,39.257368496934234,117.44923435091421,1,0,-52,True,117.44935807440217,39.2569942760105,0,24,-0.031908899545669556,0.06475188583135605,-0.3542311489582062,0.05941290780901909,-0.05001712590456009,-0.06846585124731064,0.8780446648597717,0,0
3400,86,39.257368496934234,117.44923435091421,1,0,-52,True,117.44935831484919,39.25699443314208,0,24,0.0726524367928505,0.052708353847265244,-0.1748974621295929,0.05769731104373932,-0.024446390569210052,-0.0718686431646347,0.9395657777786255,0,0
3459,86,39.257368496934234,117.44923435091421,2,0,-52,True,117.44935831484919,39.25699443314208,0,24,0.0726524367928505,0.052708353847265244,-0.1748974621295929,0.05769731104373932,-0.024446390569210052,-0.0718686431646347,0.9395657777786255,0,0
3469,86,39.257368496934234,117.44923435091421,3,0,-52,True,117.44935831484919,39.25699443314208,0,24,0.0726524367928505,0.052708353847265244,-0.1748974621295929,0.05769731104373932,-0.024446390569210052,-0.0718686431646347,0.9395657777786255,0,0
3600,86,39.25699448212383,117.44935835002792,3,0,-52,True,117.44935836790526,39.25699459632726,0,24,0.11190604418516159,0.03547597676515579,-0.27884918451309204,0.06518880277872086,0.0026046824641525745,-0.07463251054286957,0.9818075299263,0,0
3778,86,39.25699448212383,117.44935835002792,3,0,-52,True,117.44935836790526,39.25699459632726,0,24,0.11190604418516159,0.03547597676515579,-0.27884918451309204,0.06518880277872086,0.0026046824641525745,-0.07463251054286957,0.9818075299263,0,0
3778,86,39.25699448212383,117.44935835002792,3,0,-52,True,117.44935836790526,39.25699459632726,0,23,0.11190604418516159,0.03547597676515579,-0.27884918451309204,0.06518880277872086,0.0026046824641525745,-0.07463251054286957,0.9818075299263,0,0
3800,86,39.25699448212383,117.44935835002792,3,0,-52,True,117.44935837857186,39.25699537680468,0,23,0.15370219945907593,0.08807732909917831,-0.8493974208831787,0.07892489433288574,0.023020150139927864,-0.06035609915852547,1.0995590686798096,0,0
4000,86,39.25699448212383,117.44935835002792,3,0,-52,True,117.44935856445642,39.25699560480409,0,23,0.12388639897108078,0.10442152619361877,-1.260741114616394,0.06381887942552567,0.04449557140469551,-0.029685087502002716,1.315691351890564,0,0
4047,86,39.25699448212383,117.44935835002792,3,0,-62,True,117.44935856445642,39.25699560480409,0,23,0.12388639897108078,0.10442152619361877,-1.260741114616394,0.06381887942552567,0.04449557140469551,-0.029685087502002716,1.315691351890564,0,0
4200,86,39.25699448212383,117.44935835002792,3,0,-62,True,117.4493585704709,39.2569961496569,0,23,0.05773340165615082,0.09510488063097,-1.56226646900177,0.06639710813760757,0.04112048074603081,0.000936832744628191,1.6109859943389893,0,0
4227,86,39.25699448212383,117.44935835002792,3,0,-62,True,117.4493585704709,39.2569961496569,0,23,0.05773340165615082,0.09510488063097,-1.56226646900177,0.06639710813760757,0.04112048074603081,0.000936832744628191,1.6109859943389893,0,0
4227,86,39.25699448212383,117.44935835002792,3,0,-62,True,117.4493585704709,39.2569961496569,0,24,0.05773340165615082,0.09510488063097,-1.56226646900177,0.06639710813760757,0.04112048074603081,0.000936832744628191,1.6109859943389893,0,0
4345,86,39.25699448212383,117.44935835002792,3,0,-62,True,117.4493585704709,39.2569961496569,0,24,0.05773340165615082,0.09510488063097,-1.56226646900177,0.06639710813760757,0.04112048074603081,0.000936832744628191,1.6109859943389893,0,0
4400,86,39.25699448212383,117.44935835002792,3,0,-62,True,117.44935861768971,39.25699642797683,0,24,0.06803528219461441,0.08738210797309875,-1.8454102277755737,0.07189194113016129,-0.004163510166108608,0.026695068925619125,1.9633125066757202,0,0
4600,86,39.25699448212383,117.44935835002792,3,0,-62,True,117.44935865275767,39.25699720097457,0,24,0.1518091857433319,0.09133312106132507,-2.0680530071258545,0.07768429070711136,0.017720110714435577,0.04544706642627716,2.3575334548950195,0,0
4800,86,39.25699448212383,117.44935835002792,3,0,-62,True,117.44935850448866,39.25699794597442,0,24,0.19002845883369446,0.08663690835237503,-2.2070484161376953,0.09270412474870682,0.009947323240339756,0.05578255280852318,2.7752795219421387,0,0
5000,86,39.25699448212383,117.44935835002792,3,0,-62,True,117.44935847192397,39.25699832700177,0,24,0.1741757094860077,0.1215859204530716,-2.3490066528320312,0.10878990590572357,0.011835928075015545,0.06468285620212555,3.235469341278076,0,0
5047,86,39.25699448212383,117.44935835002792,3,0,-44,True,117.44935847192397,39.25699832700177,0,24,0.1741757094860077,0.1215859204530716,-2.3490066528320312,0.10878990590572357,0.011835928075015545,0.06468285620212555,3.235469341278076,0,0
5200,86,39.25699448212383,117.44935835002792,3,0,-44,True,117.44935868620847,39.25699887086505,0,24,0.22791576385498047,0.1853722631931305,-2.426790952682495,0.09246055781841278,-0.01935388892889023,0.07106462121009827,3.7226672172546387,0,0
