vx_approx_mean,vx_approx_std,vx_detail_mean,vx_detail_std,vy_approx_mean,vy_approx_std,vy_detail_mean,vy_detail_std,vz_approx_mean,vz_approx_std,vz_detail_mean,vz_detail_std,angle_phi,angle_theta,angle_psi,product_gps_longitude,product_gps_latitude,altitude
0.4309565610707798,0.3927441615598959,0.012525926200585328,0.1368354171715975,-0.28602113806205376,0.07558597294567049,-0.0031898695475513425,0.067932695798204,-1.3877343539340627,0.9643383317271074,-0.022038997675200966,0.2947315695333349,0.0108610436615376,0.0419596388087708,1.5696778191198215,-0.3471647472932162,-0.0401366228761634,0.9685162819258056
0.48689904162819536,0.44519163029592046,0.0004824001313798222,0.1260340646639091,-0.2708542370537137,0.0673145243553168,0.0023006830446107578,0.07242860556895328,-1.8406724705912474,1.1951099314050704,-0.008146713914575018,0.27342603092162926,0.0066625784117776,0.056114282337279,1.56984763285693,-0.3385446569886509,-0.0548679333374213,0.9709177956082462
0.47695707064407394,0.4530217037719943,-0.007629331012385878,0.13307678629084474,-0.18459453550201732,0.027403578815610428,0.004960030406801374,0.0740062197563279,-2.2439756437549327,1.4389501824147568,-0.0023147090587603944,0.23646491208856385,-0.0003812231589107,0.0823273435235023,1.570165991783142,-0.3225112410882477,-0.0815165994978439,0.9753938317298888
0.40334859761236136,0.409017073446928,-0.008300659616577354,0.13757462951020494,-0.11222173963811147,0.05084607331330668,0.0024613722575457624,0.06860425699823455,-2.4955695517372942,1.6143921375661836,0.0027010211627932967,0.2111162492758054,0.0091294867675496,0.0783925756607969,1.570833491952452,-0.3206242705112617,-0.0826229553708701,0.9758345125472708
0.28979865383945647,0.3301141308898173,-0.0035356192366036727,0.12265211338281577,-0.07442152645127663,0.09020808095740707,-0.002732195643782612,0.06782797090733374,-2.5788228777067865,1.6838845646438265,0.002877068153384228,0.19940796912216113,0.0298049431294202,0.0698387324810028,1.5722845792770386,-0.316522163895063,-0.0850280759728816,0.9767925143241882
0.2582103819948923,0.30107460090541743,-0.001354708463075809,0.1106508996194962,-0.10908719710269524,0.07447706205620824,-0.0037779528161604576,0.07687563430595681,-2.60383626004327,1.6349797542476765,0.008736901760716302,0.2062868219468908,0.0412631114568425,0.0687336224116809,1.573413100884986,-0.3184756811129957,-0.0786187972421359,0.9782012707211192
0.28410654877629427,0.3101304566593364,0.0007062000402657722,0.09923690759177241,-0.20973716874275025,0.027114419722768863,-0.0037522747563997717,0.07483127200222328,-2.519313979378101,1.4833336431237072,0.007600417731923966,0.22970775304134355,0.0535837225615978,0.0675453320145607,1.5746265649795532,-0.3205762358243577,-0.0717270987010687,0.9797160625457764
0.3126176913210713,0.31996170641819544,-0.003797833554537363,0.08722236151237743,-0.3067306085584106,0.07259201152409915,-0.0013348941077987982,0.06395398640547033,-2.3639723937610557,1.2404623539726836,0.015029944619396192,0.275075511161446,0.0665232155894495,0.0636269528533994,1.5717834430871551,-0.322235599187935,-0.0597257462631173,0.980380605176552
0.33434704464681264,0.3231248295241089,-0.0059368173864799935,0.0848956288269955,-0.3905348745775654,0.13400022197925093,0.0009328517602593348,0.046654028671359864,-2.1476028450771314,0.9437347976289506,0.012975681529909312,0.32479522825113777,0.0802886337041854,0.0594584643840789,1.568758845329285,-0.3240008794085653,-0.0469583487733293,0.981087565422058
0.27025161043875345,0.28935451439059007,-0.00800507211982002,0.0945546371738863,-0.42034877202279164,0.16421415461263422,0.002569704235966241,0.03988818974179379,-1.90465792375918,0.6936035627850903,0.01664332505783078,0.3547889785905864,0.0744937136769294,0.0582656580954789,1.5698485970497131,-0.323585554408873,-0.0468248061741283,0.9791673719882964
0.131568045231172,0.2143495707032778,-0.006632951141935185,0.10175186287668946,-0.3984130301294495,0.16141335561736314,0.004299820027769333,0.04398761513752659,-1.6511361346691444,0.5767958862323419,0.007243527022009235,0.3711045054079068,0.0686987936496734,0.057072851806879,1.5709383487701416,-0.3231702294091806,-0.046691262160281,0.9772471785545348
-0.030344795703631456,0.13138344101402477,-0.004865491885734648,0.1040693456375581,-0.35011832531734005,0.14782356842905903,0.0031859038020990824,0.05352407160638808,-1.4247800383119462,0.6868224044359178,0.008445696021212616,0.3769895055965889,0.0649599488824605,0.0610438901931047,1.5729843974113464,-0.3197765785603388,-0.0546229816931198,0.9771861135959624
-0.21027308093575378,0.08754278150203317,-0.0015851927528586543,0.10040838267419609,-0.267321133462295,0.1143249528218202,0.002021660992076837,0.06164952437599533,-1.274816670302057,0.9220691355029007,0.0018564339872856248,0.3830289214587925,0.0612211041152477,0.0650149285793304,1.5750304460525513,-0.316382927711497,-0.0625547019332817,0.97712504863739
-0.3779987640040004,0.16590198837101572,-0.002866601201924591,0.08767073711507606,-0.17833944148510494,0.07336384107239356,0.0017003940404511787,0.06634208356089397,-1.1228777238542342,1.1733565361022533,0.008291343497650946,0.36682226215577113,0.0612211041152477,0.0650149285793304,1.5750304460525513,-0.316382927711497,-0.0625547019332817,0.97712504863739
-0.4932580354656904,0.2599899509137405,-0.0014845827303600543,0.07307836592119886,-0.08685961254502694,0.05692503912815293,0.0016531672482426253,0.07423515952170974,-1.0665127371989327,1.4684626832665522,0.004968345581361517,0.3701791449912072,0.0382357612252235,0.0661410689353942,1.5752731561660769,-0.3093514872968299,-0.0838703260042095,0.977544903755188
-0.5724863602821979,0.3479872225370806,0.0010749855219201146,0.056823734176723706,0.0025688241072746375,0.06844702044729778,0.0012024968293371725,0.07647749080940686,-1.0312992420192328,1.761869749208473,0.00286775599839261,0.3631076811441898,0.0423634836710795,0.0537354235049973,1.5726369329067094,-0.3044137028783438,-0.0876518994593622,0.983273101594164
-0.5831760461072063,0.39884386701466434,0.0031877244114425175,0.05890171293645251,0.07423425730992478,0.09949839011620198,0.0009695019818029869,0.07634890718031842,-1.0458455012199164,2.0400641305982785,-0.002504038744602412,0.3523136147629399,0.0468018949031829,0.0403960198163985,1.5698022842407229,-0.2991042553825405,-0.0917181067987549,0.989432454109192
-0.5497679862726019,0.4039021694590302,0.004558586032094774,0.06832995632217731,0.1287703677141654,0.13352549403460248,-0.00044534161921942257,0.07564647197490426,-1.0768454809488852,2.2781385348974603,-5.356955934392201e-05,0.3237990741486258,0.0553982808722732,0.0367496089498304,1.567082654009211,-0.2956074809004804,-0.0895605146190581,1.0254593259929994
-0.44251306312768,0.3679264842623706,0.0034848119598713243,0.07792464126839553,0.15844868004069956,0.18112161174056043,-0.0005041010875150314,0.08317096181211175,-1.195051828717633,2.5378949128714914,0.00010079999328810783,0.3162469056794076,0.0646417066454887,0.0328287370502948,1.564158320426941,-0.2918475058656825,-0.0872405231800987,1.0641978979110718
-0.32190389122621976,0.30461159674047344,0.004207703020255508,0.07888896123647611,0.15165671533997718,0.2162116972327359,-0.0013975329614947483,0.07817947795014976,-1.3051933703540535,2.7536316279106146,-0.0008004972943076653,0.28646114594643496,0.0710387490689754,0.0335398036986589,1.55983304977417,-0.2889273557490303,-0.0867870512745172,1.1348969340324402
-0.19139064032688208,0.22642821926351117,0.0022235311991922056,0.07118900375040056,0.11946224317585138,0.2554911539518342,-0.0010408743960604351,0.070415230222002,-1.452059078340433,3.021233771511997,0.00019755972912550017,0.2811509741111307,0.0774357914924621,0.034250870347023,1.555507779121399,-0.2860072056323781,-0.0863335786616126,1.2055959701538086
-0.06585148563995216,0.17272065916520027,0.002600919442837449,0.06069953916952005,0.08250756658021399,0.3014790826970715,-0.0019976727871018974,0.06209074676408246,-1.5857350797664636,3.24574976725835,0.001233289426196811,0.2532320955265463,0.0586779341101646,0.0264607155695557,1.5529903769493103,-0.2794918215365607,-0.0902360293887349,1.301293969154358
0.032327202081342016,0.16058084225487498,0.00021196555501696307,0.05535413073572744,0.04772736583453528,0.35492297701752173,-0.0014075066676280962,0.05388612388045967,-1.7548648087376544,3.517076877880954,0.00391565922276739,0.2533612187538984,0.0399200767278671,0.0186705607920885,1.5504729747772217,-0.2729764352499796,-0.0941384801158573,1.3969919681549072
0.10647737392560609,0.1631394562197612,0.0009827245676018663,0.04915555039765703,0.032837554880001174,0.43450500010974186,-0.00161618813553694,0.05547804271287128,-1.9205007867512585,3.7784147845618636,0.0016500687449252831,0.25164022588033175,0.0332447411809243,0.0208975501789324,1.549560665273342,-0.2685636870911268,-0.0988375506426608,1.4750188240388624
0.13111692156110558,0.18517646528738277,-0.00021731883823683865,0.04692264556358379,0.04154527849272163,0.5151613964597798,-0.0008950287958155012,0.06346636534211673,-2.081522789858769,4.028709047967445,0.001961170912306603,0.24781301366296737,0.0190418995916843,0.0256358254700899,1.5476195812225342,-0.2591748599627033,-0.1088355731153623,1.641033411026001
0.12136362166900316,0.19389595035406545,0.0002801664702016979,0.03809258082597721,0.048928183387226,0.5603392793518863,-0.0003341533508544135,0.055675634732732335,-2.2504359778799254,4.279435905561429,-0.0038468331891830377,0.24909442197930634,0.0171747162957419,0.0184647793703051,1.543198264942268,-0.2477393731029653,-0.1074744019775586,1.787200338482239
0.08690475995745293,0.20298819879831312,-0.0005536766633667796,0.032380994175376425,0.0653432871006826,0.5916554953758995,-0.0005790230556078403,0.045118346974196845,-2.4314564652443584,4.534452849114372,-0.0015208989120625161,0.25642871852590865,0.0151669923216104,0.0107539771124719,1.5384441614151,-0.2354431482939229,-0.1060107765049611,1.9443690776824951
0.05716335202060649,0.23085478477650145,-0.00018893955540538558,0.03156454765261353,0.09490799125438448,0.637893761454013,0.00035402660108225766,0.044148951853387894,-2.613882477720816,4.768287148385715,-0.009126507314397467,0.255333184013481,0.0231485689679781,0.0145615972578525,1.5378026564915976,-0.2185630306678308,-0.0993731993447211,2.0624274412790933
0.03012268421949916,0.26500964640155694,-0.0007896029636197805,0.02928066740192817,0.12858528340245662,0.6888313721865901,0.0010169704981239157,0.04722270926374505,-2.80552745876258,4.995992654756127,-0.005632626306812827,0.25479148012719444,0.0391117222607135,0.0221768375486135,1.5365196466445925,-0.1848027954156466,-0.0860980443169179,2.29854416847229
0.02605176872083459,0.30255092209792633,-0.0007158238956550627,0.026197938256173087,0.16273779470580674,0.7614825306052109,0.00014724441998974596,0.05978359591261955,-3.0137256079210335,5.198374548495488,-0.010667727262430373,0.24964999659914122,0.0371082589544098,0.0246884152935496,1.5344245639340632,-0.1659660277793993,-0.0835914992425301,2.4256487632619925
0.043911940110426526,0.33392555987311845,-0.0017342118272488057,0.027181480145375015,0.19692470424949646,0.8436040469645373,-0.0015580118368495037,0.07432317910121031,-3.27012947946576,5.366270928345348,-0.004903936807704302,0.24669042161108007,0.032656118273735,0.0302696991711854,1.5297688245773315,-0.1241065409788575,-0.0780214034783455,2.70810341835022
0.06516671730947478,0.33664527140908407,-0.0006100691659921558,0.025641834815152992,0.22113631404084105,0.8988882133861681,-0.0002517338333184032,0.0723460315488693,-3.589937201748568,5.490727403177793,-0.013123358607976345,0.24920329520808734,0.0274715672443512,0.0153397201706154,1.5291583821887065,-0.1088948389523314,-0.0714415983460448,2.857821960838474
0.0969889680858834,0.32503904980632686,0.00010843793698154246,0.0264134067369789,0.24612397606270808,0.9450770050198503,0.0014736715699875324,0.06682137981251979,-3.9864438635064334,5.565547792296144,-0.012573002794242574,0.25856043293609177,0.0164406076073646,-0.0164261925965547,1.5278595685958862,-0.0765295112033338,-0.0574420136203457,3.1763720512390137
0.13173738238054492,0.31162683576283223,0.0018603635591819497,0.028844091917031148,0.2737926585506887,0.9787470914820648,0.0026991027967086926,0.05786499192171983,-4.463975320562984,5.5754787864329645,-0.02158802779203117,0.2653264876873712,0.0274232625961302,-0.0151020293124019,1.528477966785431,-0.0386154673094591,-0.0344670796076362,3.441941976547241
0.15615815380260606,0.30146246811807154,0.0011468889985695955,0.031311649793170776,0.32169842346129274,0.9951732873686804,0.0019445285449135928,0.049108478951562125,-5.013485880465379,5.534544094676789,-0.015059322611253588,0.2636946065335079,0.038405917584896,-0.0137778660282492,1.5290963649749756,-0.000701427797112,-0.0114921448876037,3.7075119018554688
0.1728629195096361,0.31854063919812664,0.0007873737260470803,0.03150325364512683,0.37024322781653257,0.9888993596521786,0.001971990721577759,0.03989092337933539,-5.558892014588512,5.443170243854182,-0.02016981174290356,0.25026086539332565,0.0417254314928942,-0.0016263414896568,1.5311359349562197,0.0402222260528622,0.0058307966643855,3.9892630698729534
0.18776529622745736,0.3712976692241114,-0.00044341101031515173,0.03980332942417838,0.4192219172705751,0.9519695980713277,0.0018523141482208888,0.044709357697642525,-6.124255433852622,5.365363580429488,-0.01364565142657611,0.24137956132130134,0.0452948012864407,0.0114398139281844,1.5333290209575576,0.0842261507542841,0.0244576168912935,4.292221315053045
0.19786751436521305,0.4454664530555742,0.00023786205946593406,0.059835901037351875,0.4923849952539416,0.9440325844695312,0.0037369971162527923,0.04769973806571806,-6.6509364581094825,5.276611789971633,-0.019619517394567992,0.23346711091730887,0.0275788482886599,-0.0147557467260817,1.532775177856801,0.1352432164204183,0.0369686755423703,4.616561533873563
0.20845269098960142,0.5305704112658504,-0.0003783060703503549,0.08261510551452471,0.5769320852159255,0.9423478334654438,0.002507597469666312,0.04983455407264644,-7.136171068470866,5.193372720823674,-0.00950511316647399,0.23437041209412213,0.008414295502007,-0.0433445051312446,1.5321089029312134,0.1886807956589762,0.0498205648971072,4.955541610717773
