time,product_gps_sv_number,wifi_signal,product_gps_longitude,product_gps_latitude,altitude,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi
12200,25,-56,117.4492410549028,39.257485974141765,8.013466835021973,4.018536567687988,0.556121826171875,-0.7060390114784241,0.16265416145324707,0.001352874212898314,-0.9318232536315918
12400,25,-56,117.4492423470729,39.2574928268642,8.203660011291504,4.085320949554443,0.5416132211685181,-0.6709339618682861,0.15525923669338226,0.029858656227588654,-0.9861321449279785
12600,25,-56,117.44924335038507,39.25750034616622,8.391313552856445,4.109764099121094,0.5389794111251831,-0.675093948841095,0.15087592601776123,0.07764479517936707,-1.0426186323165894
12680,25,-56,117.44924335038507,39.25750034616622,8.391313552856445,4.109764099121094,0.5389794111251831,-0.675093948841095,0.15087592601776123,0.07764479517936707,-1.0426186323165894
12680,24,-56,117.44924335038507,39.25750034616622,8.391313552856445,4.109764099121094,0.5389794111251831,-0.675093948841095,0.15087592601776123,0.07764479517936707,-1.0426186323165894
12771,24,-56,117.44924335038507,39.25750034616622,8.391313552856445,4.109764099121094,0.5389794111251831,-0.675093948841095,0.15087592601776123,0.07764479517936707,-1.0426186323165894
12800,24,-56,117.44924432146071,39.25750753638395,8.566672325134277,4.074597358703613,0.6111039519309998,-0.7691031098365784,0.17336590588092804,0.10303487628698349,-1.101258635520935
12853,24,-57,117.44924432146071,39.25750753638395,8.566672325134277,4.074597358703613,0.6111039519309998,-0.7691031098365784,0.17336590588092804,0.10303487628698349,-1.101258635520935
12888,24,-57,117.44924432146071,39.25750753638395,8.566672325134277,4.074597358703613,0.6111039519309998,-0.7691031098365784,0.17336590588092804,0.10303487628698349,-1.101258635520935
12889,25,-57,117.44924432146071,39.25750753638395,8.566672325134277,4.074597358703613,0.6111039519309998,-0.7691031098365784,0.17336590588092804,0.10303487628698349,-1.101258635520935
13000,25,-57,117.44924600128071,39.25751507296636,8.848628044128418,4.245816707611084,0.7621275186538696,-1.3007711172103882,0.23719310760498047,0.06724712997674942,-1.1595001220703125
13088,25,-57,117.44924600128071,39.25751507296636,8.848628044128418,4.245816707611084,0.7621275186538696,-1.3007711172103882,0.23719310760498047,0.06724712997674942,-1.1595001220703125
13088,24,-57,117.44924600128071,39.25751507296636,8.848628044128418,4.245816707611084,0.7621275186538696,-1.3007711172103882,0.23719310760498047,0.06724712997674942,-1.1595001220703125
13200,24,-57,117.44924771818182,39.25752233140347,9.121837615966797,4.2659220695495605,0.776908814907074,-1.0348570346832275,0.15154960751533508,0.07448315620422363,-1.2065985202789307
13400,24,-57,117.4492492502631,39.25752970874428,9.339768409729004,4.1597900390625,0.7054194808006287,-0.8420762419700623,0.04374447092413902,0.08310960233211517,-1.2667498588562012
13600,24,-57,117.44925094178535,39.25753703943165,9.530448913574219,4.012468338012695,0.6688370704650879,-0.7260302305221558,0.02603911980986595,0.09714784473180771,-1.3230936527252197
13771,24,-57,117.44925094178535,39.25753703943165,9.530448913574219,4.012468338012695,0.6688370704650879,-0.7260302305221558,0.02603911980986595,0.09714784473180771,-1.3230936527252197
13800,24,-57,117.44925236762019,39.25754387254538,9.69836139678955,3.8437864780426025,0.6286967396736145,-0.7140617966651917,0.032681919634342194,0.10259349644184113,-1.3798422813415527
14000,24,-57,117.44925357534362,39.25755030914852,9.868118286132812,3.7535247802734375,0.6040854454040527,-0.7767935395240784,0.09710497409105301,0.11462458968162537,-1.4369747638702393
14092,24,-57,117.44925357534362,39.25755030914852,9.868118286132812,3.7535247802734375,0.6040854454040527,-0.7767935395240784,0.09710497409105301,0.11462458968162537,-1.4369747638702393
14092,25,-57,117.44925357534362,39.25755030914852,9.868118286132812,3.7535247802734375,0.6040854454040527,-0.7767935395240784,0.09710497409105301,0.11462458968162537,-1.4369747638702393
14200,25,-57,117.4492547511088,39.25755660826517,10.029023170471191,3.7201528549194336,0.6132402420043945,-0.7074005007743835,0.062381573021411896,0.12313143163919449,-1.4927654266357422
14400,25,-57,117.44925598181027,39.257562607932506,10.17194652557373,3.543370008468628,0.5846700668334961,-0.42814937233924866,-0.13903476297855377,0.10320073366165161,-1.5476579666137695
14600,25,-57,117.44925692138179,39.25756842114615,10.241243362426758,2.91172194480896,0.4565368592739105,-0.31038105487823486,-0.33378127217292786,0.04156964272260666,-1.601613998413086
