vx_approx_mean,vx_approx_std,vx_detail_mean,vx_detail_std,vy_approx_mean,vy_approx_std,vy_detail_mean,vy_detail_std,vz_approx_mean,vz_approx_std,vz_detail_mean,vz_detail_std,angle_phi,angle_theta,angle_psi,product_gps_longitude,product_gps_latitude,altitude
0.07440826224001115,0.15098913818088722,0.004722959969662758,0.008155357598088919,0.0281963623174559,0.13131059871636028,0.0022416117410197123,0.022345062444835015,-0.6365631513180392,0.4880204510065499,-0.004935672424670596,0.05625326962516181,0.0247697821911423,0.0933386540785431,1.5450567430257798,-0.1764309228511301,0.1536087900845251,0.967878950238228
0.07784438407238058,0.1463516866804935,-0.0019548690795967247,0.025520915789612613,0.033157976785710426,0.14528651720527544,-0.0012572690402618083,0.02462603653478327,-0.6861087916653592,0.4879783185127251,0.003341891255453924,0.05147070448494309,0.0235330891888588,0.0869856073334812,1.545037133097649,-0.1894657128729449,0.1573262206526759,0.9741386896371842
0.072344180155703,0.15131496684842638,0.0037363087023594014,0.008210094027359456,0.03622284333802329,0.15586071258210316,0.00020396404513621242,0.020694862264640606,-0.7254263672187738,0.5095885480164078,-0.004149016351295211,0.04752421763522996,0.0224792535230517,0.0805963572859763,1.5450175487995148,-0.2024680226372652,0.1610464310005666,0.9803613811731338
0.053851099532016895,0.14480918046193075,-0.006617414272684881,0.016580612654512404,0.028245726616888296,0.15945324157515964,0.0008156830033541431,0.025800731068369713,-0.7343776963909774,0.5444608466619187,0.008593690651380197,0.052262853165317466,0.0395282941684126,0.0706229802966117,1.545000501871109,-0.2122548986385483,0.1650418338841053,0.982916334271431
0.02400029567484391,0.11429256892776946,0.0031522779883400975,0.007232805279843778,0.01073290267347011,0.1592495197683524,0.0018151201008001555,0.01824492483391405,-0.7135521252442729,0.5800857682792243,-0.014529328042957635,0.032663486468656314,0.05640684440732,0.0607493370771408,1.5449836254119873,-0.2219439022869666,0.1689972829156394,0.9854457378387452
-0.005395230133791974,0.05386553272819822,-0.002478379677707255,0.006005085941797238,-0.01060944436233885,0.15581287562836604,-0.0048216569373527324,0.01511931951707418,-0.6906655364457474,0.6068505714174319,0.018807132649106897,0.03177083913831957,0.05640684440732,0.0607493370771408,1.5449836254119873,-0.2219439022869666,0.1689972829156394,0.9854457378387452
-0.01937648570659694,0.03181718193185027,0.0023238646840624527,0.00454493320557119,-0.04513824135157833,0.12467693073602122,0.005465432610875804,0.012578749440137657,-0.6280284883238658,0.6011764251439555,-0.019736757622631836,0.026578387568648342,0.0589874546229838,0.0427620518207549,1.5437441301345824,-0.2443496935117061,0.1734524380264668,0.9853094717860224
-0.02711882994310016,0.022206131983511037,-0.0010917150432565642,0.0049422482429948515,-0.07002971414626337,0.09479736532170484,-0.005526321181112023,0.016351415350379095,-0.5510598391086142,0.5786843854937274,0.018844353882156516,0.031625767776631515,0.0518782149255274,0.0418742704391478,1.5434861612319946,-0.2527469464095616,0.1704030543108192,0.9853323301672936
-0.028838384750673574,0.02364835084882245,0.0008559397957743145,0.003981357343113622,-0.08651832280562147,0.07636233600506265,0.0034690893552564626,0.008554809831544536,-0.4635634075334585,0.5387735667212037,-0.01883705638567097,0.027924139313730483,0.0448400676250457,0.0409953668713569,1.5432307720184326,-0.2610602229665102,0.1673841647081841,0.9853549599647522
-0.030467849260924666,0.024329386475620413,-0.0006247788515574686,0.004691831404200748,-0.10443429301436982,0.04089647608403386,-0.0015332185104199104,0.009664005120199796,-0.3720161132833517,0.4772689881445601,0.020402807451212816,0.030997595779617252,0.0448400676250457,0.0409953668713569,1.5432307720184326,-0.2610602229665102,0.1673841647081841,0.9853549599647522
-0.03465044121164086,0.029401829356888204,0.001187306057604481,0.004876999137783914,-0.10506756465962443,0.044547315770332996,0.0005961368217756281,0.008493474507938673,-0.28325766988819456,0.4048626302037269,-0.01681151236548842,0.026811340421403693,0.0688508916250429,0.0699921960011123,1.5429682838916778,-0.2694479153730865,0.1585585854266824,0.985233451128006
-0.0391288497195685,0.03214935864625002,-0.001420891721794093,0.005970214400937715,-0.1073925430804666,0.043564202578909174,-0.00041711325059959884,0.011057458265739105,-0.20903370622980993,0.3033425916919834,0.013478740470323445,0.027397485342866748,0.0344740950572304,0.0774126203730701,1.549692760705948,-0.2709866374488984,0.151035777152142,0.99414088845253
-0.04468884614862256,0.0337850224386616,0.0014067200001651934,0.005003488564724623,-0.10550617093273124,0.04415632333251341,0.00042345637042330857,0.008518750902783053,-0.16798817759630727,0.25395045272068917,-0.012289400627169074,0.02775850433465607,0.0006060878396965,0.0846050189994275,1.5565631985664368,-0.2725679523458495,0.1435691586237908,1.003405013680458
-0.04652805621926256,0.03203167851844606,-0.0014108246130426052,0.006776451331070727,-0.10110028218453518,0.04548678474353074,-0.0005240995213234496,0.01192153608641375,-0.13874716896852474,0.22429738643544786,0.00819093405099115,0.02648933024986594,0.0171082262997515,0.0692228688113391,1.577883780002594,-0.2783657856560451,0.1416652995045453,1.0479812413454055
-0.04582338387177584,0.03800674523442464,0.001860489066683241,0.0069727779204891045,-0.09659812595460426,0.047444040911608594,-0.000547943030598664,0.00797789181164641,-0.14011112910756604,0.2652845629014764,-0.0057326711716189326,0.01917597609620245,0.0334453433752059,0.0539945401251316,1.5989911556243896,-0.2841056404140623,0.1397804801082092,1.0921117067337036
-0.04664279480337818,0.037908207751755005,-0.0017059071180496464,0.008802197852136326,-0.09434124097275923,0.04676383270283137,0.002380061708704308,0.009063657801490604,-0.135340521923296,0.28199592626559733,0.006394392451147584,0.02460988418578777,0.0334453433752059,0.0539945401251316,1.5989911556243896,-0.2841056404140623,0.1397804801082092,1.0921117067337036
-0.044674873043334534,0.038331933995459436,0.001046572107918786,0.008607181847917077,-0.08959962107612746,0.0532376196579579,-0.001362106363642873,0.007197810387469688,-0.1783578158674871,0.38798882879424484,-0.003760166033692613,0.04708797657180467,0.072145901620388,0.0574388727545738,1.661046266555786,-0.3012808964992681,0.1461494194958668,1.2502318620681765
-0.040611258961608186,0.04045711741923041,-0.002303768150320591,0.008096543953905116,-0.08745856853336383,0.057815952041275306,0.0006595361926421377,0.009794805418431267,-0.21700384611408488,0.4586129755943076,0.0027031684618551988,0.05366238791339289,0.0735800366848706,0.0586654085665941,1.670745149254799,-0.301728465071077,0.1447649880382817,1.286994928121567
-0.03585790661368572,0.03970959819912018,0.0022787428496118625,0.007010759770567812,-0.0894385171946819,0.06241868779003157,-0.0011280774035432308,0.007784610121262325,-0.28185312023726733,0.5457096055183144,-0.0043084654966411,0.05424258609869752,0.0803409591317176,0.0644476488232612,1.7164684534072876,-0.3038384155470089,0.1382383813828269,1.4603065252304075
-0.030787402481841544,0.03821505533736568,-0.0008784743200309446,0.007686060922777155,-0.09082396697271591,0.06633252681081248,0.0005983223900537742,0.009538195172536087,-0.34140832633708784,0.6053034043105773,0.0024763050910379383,0.055228024897821096,0.0803409591317176,0.0644476488232612,1.7164684534072876,-0.3038384155470089,0.1382383813828269,1.4603065252304075
-0.03146423135372625,0.041217994324061626,0.0010160345617960568,0.00896928964759658,-0.08639868219431637,0.07431441820482851,-0.0013018056689556299,0.007731949749787466,-0.4252475040460129,0.7033813402103772,0.002925273400228998,0.05945688032939332,0.0812977270409464,0.0448022739589214,1.7591110253334046,-0.3031173937025212,0.1295401421843589,1.734920487999916
-0.03492438015246131,0.04496416788733342,-0.0014381278820501098,0.011539847788173796,-0.07726088515564261,0.08125538700445008,0.0024093333117626565,0.008295002740017411,-0.5137308470615491,0.7910407690659843,-0.006824837812602644,0.054062165036087205,0.0784540006145834,0.041756789535284,1.7743795895576475,-0.2925094371220578,0.1212099161158608,1.8946953278779983
