time,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi,product_gps_longitude,product_gps_latitude,altitude
1,0.0,0.0,0.0,0.005828533321619,0.1569056063890457,1.842000126838684,0.0,-0.0185324817172372,0.0
2,0.0490613669529556,-0.0123042461276053,-0.137055278122425,-0.0706693186797201,0.0438678021170198,1.8352935367822647,-0.0144934966568649,-0.0369723012805245,0.0090506271133198
3,0.1572901435568928,0.0561897161602974,-0.3869000974297523,-0.0427791077084838,0.0018891690857708,1.8373683148622515,-0.0288434610710296,-0.0277060597145828,0.0468453609989955
4,0.2644366323947906,0.1239987388253212,-0.6342464685440063,-0.01516779884696,-0.0396696776151657,1.839422345161438,-0.0430499282947075,-0.0185324817172372,0.0842621475458145
5,0.2644366323947906,0.1239987388253212,-0.6342464685440063,-0.01516779884696,-0.0396696776151657,1.839422345161438,-0.0430499282947075,-0.0185324817172372,0.0842621475458145
6,0.103647880423814,0.2299299132078885,-0.9265213719010352,0.1396892560645938,0.0340797504223882,1.8421133172512048,-0.086099856589415,0.01871780673246,0.250497159808874
7,0.0455065464414656,0.1637572463601826,-0.9519557765126228,0.1110720044001936,0.0742839569039642,1.8470785033702848,-0.086099856589415,0.0372502941082819,0.34605507299304
8,-0.0120533742010593,0.0982463061809539,-0.9771358370780944,0.0827409252524375,0.1140861213207244,1.8519940376281736,-0.086099856589415,0.055597456468881,0.4406574070453644
9,-0.0120533742010593,0.0982463061809539,-0.9771358370780944,0.0827409252524375,0.1140861213207244,1.8519940376281736,-0.086099856589415,0.055597456468881,0.4406574070453644
10,-0.0143802976235747,-0.0257489550858736,-0.910272777080536,0.0548944659531116,0.0941316559910774,1.847827196121216,-0.086099856589415,0.0926624191960323,0.6359423398971558
11,-0.0133738883072509,-0.034712227853015,-0.8518177717924119,0.0537563351914286,0.0900863625109195,1.847120633721352,-0.0886111045243442,0.0959056094380628,0.6621289476752281
12,-0.0086293872445821,-0.0769676566123962,-0.5762441754341125,0.0483908616006374,0.0710156932473182,1.8437896966934204,-0.10044985386503,0.1111949384013932,0.7855800986289978
13,-0.0088979837643663,-0.0779808439859529,-0.5284513976515793,0.050597378302638,0.0686666029619006,1.843201721586832,-0.1032498531731429,0.1148110300832616,0.8037765534912668
14,-0.0100059444084763,-0.0821602419018745,-0.3313061892986297,0.0596992596983909,0.0589766055345535,1.840776324272156,-0.1147998511406449,0.1297274073868148,0.8788369297981262
15,-0.0100059444084763,-0.0821602419018745,-0.3313061892986297,0.0596992596983909,0.0589766055345535,1.840776324272156,-0.1147998511406449,0.1297274073868148,0.8788369297981262
16,-0.0303094461560249,-0.0901517271995544,-0.1577424257993698,0.061519656330347,0.0692480951547622,1.8406652212142944,-0.1578497794353524,0.1482599018358676,0.9370876550674438
17,-0.0337509234962255,-0.0836315066918082,-0.13736283455206,0.0590757871127646,0.0714096871407135,1.7995933543080869,-0.1593427846614815,0.1503418818846746,0.9403147562690404
18,-0.0550450645387172,-0.0432876423001289,-0.0112641137093305,0.0439543463289737,0.0847845375537872,1.5454611778259275,-0.1685807627135175,0.1632241330830064,0.9602824449539183
19,-0.0550450645387172,-0.0432876423001289,-0.0112641137093305,0.0439543463289737,0.0847845375537872,1.5454611778259275,-0.1685807627135175,0.1632241330830064,0.9602824449539183
20,-0.0513544973987154,-0.0730460098758339,-0.0030138888326472,0.0247697821911423,0.0933386540785431,1.5450567430257798,-0.1764309228511301,0.1536087900845251,0.967878950238228
21,-0.0277894013165495,-0.0980482845380902,0.0039286559983156,0.0235330891888588,0.0869856073334812,1.545037133097649,-0.1894657128729449,0.1573262206526759,0.9741386896371842
22,-0.0044411550057702,-0.1227817092835903,0.0109939733240752,0.0224792535230517,0.0805963572859763,1.5450175487995148,-0.2024680226372652,0.1610464310005666,0.9803613811731338
23,-0.0025610360622521,-0.1208989922702312,0.0302137676347046,0.0395282941684126,0.0706229802966117,1.545000501871109,-0.2122548986385483,0.1650418338841053,0.982916334271431
24,-0.0006997183081693,-0.1190351024270057,0.0492413640022277,0.05640684440732,0.0607493370771408,1.5449836254119873,-0.2219439022869666,0.1689972829156394,0.9854457378387452
25,-0.0006997183081693,-0.1190351024270057,0.0492413640022277,0.05640684440732,0.0607493370771408,1.5449836254119873,-0.2219439022869666,0.1689972829156394,0.9854457378387452
26,-0.0239397862553595,-0.1078222120925783,0.0484566795267164,0.0589874546229838,0.0427620518207549,1.5437441301345824,-0.2443496935117061,0.1734524380264668,0.9853094717860224
27,-0.0348058769106864,-0.0752872663363813,0.0535617670603095,0.0518782149255274,0.0418742704391478,1.5434861612319946,-0.2527469464095616,0.1704030543108192,0.9853323301672936
28,-0.04556330665946,-0.0430776700377464,0.0586158037185668,0.0448400676250457,0.0409953668713569,1.5432307720184326,-0.2610602229665102,0.1673841647081841,0.9853549599647522
29,-0.04556330665946,-0.0430776700377464,0.0586158037185668,0.0448400676250457,0.0409953668713569,1.5432307720184326,-0.2610602229665102,0.1673841647081841,0.9853549599647522
30,-0.0718364046886562,-0.0016718803258844,0.0578527148254215,0.0688508916250429,0.0699921960011123,1.5429682838916778,-0.2694479153730865,0.1585585854266824,0.985233451128006
31,-0.0751400107517837,-0.0158453950594411,-0.0881038293801248,0.0344740950572304,0.0774126203730701,1.549692760705948,-0.2709866374488984,0.151035777152142,0.99414088845253
32,-0.0779230772424488,-0.0299233179166912,-0.2344567704200744,0.0006060878396965,0.0846050189994275,1.5565631985664368,-0.2725679523458495,0.1435691586237908,1.003405013680458
