vx_approx_mean,vx_approx_std,vx_detail_mean,vx_detail_std,vy_approx_mean,vy_approx_std,vy_detail_mean,vy_detail_std,vz_approx_mean,vz_approx_std,vz_detail_mean,vz_detail_std,phi_approx_mean,phi_approx_std,phi_detail_mean,phi_detail_std,theta_approx_mean,theta_approx_std,theta_detail_mean,theta_detail_std,psi_approx_mean,psi_approx_std,psi_detail_mean,psi_detail_std,product_gps_longitude,product_gps_latitude,altitude
0.09305651687126426,0.23872636147904744,0.001958653860705569,0.02644454125244285,-0.08851736925498092,0.1018885733777558,0.0015774714826592914,0.01563305886800739,-0.653866852213826,0.5120007576599778,-0.003980613329725874,0.02917693051152055,0.07048272780480165,0.09538112329173024,0.00017546829819293022,0.012423554017670271,0.04335630540658912,0.09352745548867711,0.0020764951695715064,0.009344969216606177,2.2654940756814357,0.019370206365403597,0.00020151267471187702,0.0020351439963843354,-0.3471647472932162,-0.0401366228761634,0.9685162819258056
0.08747474074069815,0.24680080674364663,0.0012477009919357586,0.028253395183554963,-0.08241488214289715,0.10953476901595925,-0.0004210411599145003,0.01492912751332336,-0.7036193928798676,0.514009615476069,-0.0007228109905922149,0.028782744944862278,0.08384646094338326,0.09275836339310853,0.001682738821987002,0.012410127297598305,0.023220375345694894,0.057206685376006115,-0.0019832335646101148,0.008588493371213805,2.264061011002527,0.021517569380385536,0.0002332874153359286,0.0033514291383203196,-0.3385446569886509,-0.0548679333374213,0.9709177956082462
0.07533140176114196,0.2504460249858906,-6.733982123190166e-05,0.0210616804549414,-0.06312786293515238,0.11145679398496075,0.00014005180155056933,0.01440209671890355,-0.738928531411674,0.5342845033481535,-0.0010584670360568444,0.021356030975359125,0.09836600767025204,0.07446702683381563,-0.0007296520705262876,0.01225198993708793,0.021541148736269146,0.054726888986351835,0.0015646331465144427,0.007659270042830086,2.263076448906095,0.023672491066993255,-8.731639110274121e-06,0.0019280889168617702,-0.3225112410882477,-0.0815165994978439,0.9753938317298888
0.0511963149344545,0.2446762665536456,-0.006106726096417043,0.016166925647100053,-0.04728804681982256,0.1060146549161499,0.00300241334383691,0.011395281835167827,-0.7435303476405631,0.5690161127913606,0.0051273077507933895,0.021487630790050023,0.10487593042681478,0.0646487409988695,0.0021204791182012194,0.014131457898380795,0.028272395300948196,0.06011224482063226,-0.00047084276279797167,0.007846184864010449,2.2619489826250034,0.02520205383340361,-0.00032593582341632494,0.002589518484841607,-0.3206242705112617,-0.0826229553708701,0.9758345125472708
0.022166286359683325,0.2120037789044578,0.005462727614117133,0.015598953900880006,-0.03700874394658962,0.09566830601306048,-0.002454057257864662,0.010105593896139587,-0.7143887327210995,0.5941039319578562,-0.005898015568130129,0.017240686782109833,0.10764056436804705,0.06275728410016322,-0.0019442940240389935,0.009246974806110904,0.041404880876548485,0.05421667938981395,0.0007002086280505366,0.007358302276094866,2.2605561001092065,0.0264700020856407,0.00035540764392813344,0.0013621930712425852,-0.316522163895063,-0.0850280759728816,0.9767925143241882
0.008134900983629666,0.1995860374108914,-0.005823955409182077,0.017878932620577777,-0.04115308555307203,0.10029236368870019,0.001317292274864268,0.008743748270717906,-0.6685267847973593,0.6052275490743262,0.006474759340214236,0.020294740292211594,0.10483845500504924,0.06393910063948022,-0.0009061660827204244,0.007955499707912886,0.052257696218374027,0.04707765041698828,0.00032472726910718735,0.008042199704196578,2.2587358235043435,0.027071217040258676,-0.00034428364852848354,0.0025969576799094434,-0.3184756811129957,-0.0786187972421359,0.9782012707211192
0.006466880445743036,0.20046489861862957,0.005614477148213936,0.014724219146046914,-0.058808400804393396,0.10026489415433913,-0.0015347231496322298,0.008816281649593583,-0.6019459869610879,0.5934864690916614,-0.007157816775361588,0.015647889601619648,0.09635972092060288,0.05507113122798369,0.0008240679203457102,0.004579143158768745,0.0602950223506252,0.04034581932624564,-0.0004174978998994043,0.004894348844217896,2.256455020131121,0.027227797241031818,0.0003593079655599012,0.0013426647872062274,-0.3205762358243577,-0.0717270987010687,0.9797160625457764
0.0052823308837052834,0.20084564582209558,-0.002471447858511593,0.014988184044450795,-0.07528079140061296,0.09913499750128177,8.519076213724062e-05,0.0071340488841447796,-0.5223923049531876,0.5637730711964254,0.007938140011502507,0.019391802283686786,0.0961127843677568,0.055812606601066385,-0.0005640360020699597,0.0070510010237503605,0.06065755172286364,0.04190401174597894,8.384407430502911e-05,0.005608017255940992,2.2535084811554977,0.026993091443181794,-0.00041747781974466877,0.002592197512491204,-0.322235599187935,-0.0597257462631173,0.980380605176552
0.004918037675310911,0.20077095784307294,0.0019792912700746504,0.011772799385207736,-0.090062702018852,0.09544891626495358,0.00010798952563552354,0.005898090055998061,-0.4327644381121941,0.5135161045031766,-0.008380396831190908,0.015078494294923889,0.10217610971458448,0.059112628894140935,0.00035017072330605434,0.004024828953149594,0.0548118270535619,0.0419568865023013,5.707606701783358e-06,0.0033984921972090238,2.2500752772611827,0.02648509688008651,0.00039172101398291984,0.0013926276145665563,-0.3240008794085653,-0.0469583487733293,0.981087565422058
-0.00980234489594525,0.1947235582998059,-0.0025535539905216986,0.012102369908200433,-0.09430285960713534,0.09547183957393819,0.00031978469460716203,0.007107746502393645,-0.34428973531477625,0.4509236660283618,0.010238457588623913,0.017617662985812185,0.10604764009613564,0.059735762425669435,0.0007009095934198338,0.00684797993791442,0.05059456215184704,0.04124296758027981,-0.000725693590530934,0.005645728484231401,2.2469991640385123,0.025236216463999313,-0.00045303582607310187,0.0026490640128274054,-0.323585554408873,-0.0468248061741283,0.9791673719882964
-0.037344914191481074,0.17731196981324554,0.0023559720643281,0.011028346053597328,-0.08890847776378188,0.09350157133626927,-0.0006215611100607902,0.004275678746448844,-0.25746957070818055,0.3725713227680533,-0.008481458241892463,0.013624587571553845,0.10918171685144232,0.06085572486233602,-0.0003124227215752349,0.0036728062881758406,0.047327040962093676,0.04186309833658555,0.0003469731053605778,0.002723387259141022,2.2440901890453704,0.023931480642639297,0.00042766876185818193,0.0014636987540279983,-0.3231702294091806,-0.046691262160281,0.9772471785545348
-0.06642509796566078,0.15828410175189003,-0.0027802982045730187,0.012137952444129583,-0.08055904312327426,0.08875561912654341,0.0013909371100033732,0.004150034256261602,-0.18029851007301204,0.28838886673804437,0.006887365063573292,0.015574783055998015,0.10921814474471171,0.06145334088320751,-0.0007559181309718598,0.0037879979347891913,0.04670589105635269,0.04345503111953791,0.00040577262166848155,0.0034972218321989365,2.241288575915876,0.02209725200419331,-0.0002746086924634489,0.002660219392522301,-0.3197765785603388,-0.0546229816931198,0.9771861135959624
-0.0968073977638623,0.14215747910249407,0.00222331945928806,0.010654069776533241,-0.06688434798427326,0.0774935865943786,-0.0012310323412932976,0.003613245011174928,-0.12220377481777477,0.23179597614765948,-0.005831575139170938,0.009971560009384886,0.10250930119059962,0.05726835428431835,0.0007807843931217274,0.002597524375213511,0.050868231027656516,0.04300219459377375,-0.00039946260960158997,0.001966967326312767,2.238294738929349,0.020166228183450877,0.00032412316930813896,0.0014238259654700575,-0.316382927711497,-0.0625547019332817,0.97712504863739
-0.12404065903779879,0.13419732374049778,-0.0008278908304842649,0.0105183460294594,-0.05304501780339951,0.06793809218382962,0.0006308730949667731,0.003568354767650605,-0.06865389619376415,0.17278857112527143,0.0038822751724685834,0.010034929151576402,0.09428950823915155,0.052461285506259246,-0.00018372919539771997,0.0034551745839733307,0.05544364032117119,0.04123644083788937,0.00034410179346653177,0.003550342054163937,2.234513319522846,0.018095936208301137,-0.0002256610385171893,0.0025975575283779485,-0.316382927711497,-0.0625547019332817,0.97712504863739
-0.14016602407466008,0.13759972214360927,-0.00010195444333502763,0.009442684978947164,-0.043881107831021234,0.06674347894428258,-0.000414734206639062,0.003816808746397829,-0.03184156162066563,0.1360832734188666,-0.0028350941588716812,0.007679699497755542,0.08313573778223865,0.049108819015882973,0.0002409331070711108,0.0032993708030670463,0.060900075293520387,0.03874102273971397,-0.00041364789438521867,0.0020499843698342933,2.230970078522035,0.01613788011683458,0.0002187180873008153,0.0015105429278732207,-0.3093514872968299,-0.0838703260042095,0.977544903755188
-0.14941069126530498,0.14048722358579882,-0.00010972887292115173,0.011468965477531358,-0.0347059034046355,0.0664211821678139,0.0003922446492032999,0.00672268806066939,-0.009711768157072543,0.09494629246780512,0.003179033154247097,0.01422175563798264,0.07282911427150326,0.04392674180632724,-0.0006337801703291974,0.005745548561221909,0.06595416840117321,0.03440135792271483,0.0002885921079049993,0.0036690234155822288,2.2275651791679043,0.012460439843902946,-0.0006053716735940586,0.0024235189979621838,-0.3044137028783438,-0.0876518994593622,0.983273101594164
-0.1458854865820377,0.14456048238669691,-0.0007942664721171347,0.0073710842683591266,-0.029188737082042806,0.06901203995801214,3.9520770338296374e-05,0.004117708968439534,-0.0040237247057066895,0.09977912395912239,-0.002620046928393158,0.01274970702703959,0.06365620661143111,0.03844060790324321,0.000110079803013427,0.0038895649130201897,0.0710779555710784,0.029882499696115446,-0.00029501505630529385,0.002441870033167223,2.2241600598253646,0.007490798055031494,0.00036894325726484836,0.0011204760217108961,-0.2991042553825405,-0.0917181067987549,0.989432454109192
-0.13326681105300875,0.14516241348910744,0.001875770106341919,0.006815934446473505,-0.026647939292441945,0.07112001473432647,0.00011031890531396176,0.006249115509105128,-0.014044529257612924,0.15291892284352165,-0.000379791554173308,0.011040251926845997,0.05685693570103388,0.034757168864282616,0.00010151195010975146,0.005666583977067119,0.07691606452695343,0.02559260005185155,0.00025816307218494373,0.0039354548532169594,2.2217364022294324,0.003141469296164244,3.017590194020716e-06,0.0005912678926225071,-0.2956074809004804,-0.0895605146190581,1.0254593259929994
-0.10741958839021583,0.13349112273219874,-0.0021938459816194444,0.005395889678501614,-0.02981713302763741,0.07159524400419841,0.0006284341373657446,0.0031881073754447837,-0.04682330949164622,0.23036739668725362,-6.502423225195518e-06,0.009067228980784532,0.0551912377293534,0.03573011936275675,0.0002821532680626985,0.003197158347695183,0.08136076946461938,0.022429841580191946,-0.00023431474295957356,0.002703296402345021,2.221464859897098,0.0038128251249657753,-1.825836982268973e-05,0.0005350322771883448,-0.2918475058656825,-0.0872405231800987,1.0641978979110718
-0.08209181213927975,0.11528073476845656,0.002681643081391343,0.006516908519964822,-0.03623123267878272,0.06841575834200887,-0.0013384655047235597,0.00439530242093691,-0.08747191709375632,0.3037780539192523,0.0012867834945045364,0.011390125570159868,0.0574582637816555,0.0366010702452434,-0.0005914609984684515,0.0045432219232668354,0.08372407691131412,0.02009077239004285,0.0008913472911019123,0.004060953334504982,2.220969050154131,0.0052535030542514086,6.253124884910934e-05,0.0005291689446169473,-0.2889273557490303,-0.0867870512745172,1.1348969340324402
-0.05677549614859144,0.09083036715465144,-0.002410448091904061,0.006422094674495233,-0.04572255132513902,0.06073938277842019,0.0014350992876232928,0.002340327377515935,-0.13708300775128002,0.3796841788416574,-0.0010543062443528059,0.007988146904576282,0.0633454391040668,0.03621683821477309,0.00043760853312352577,0.002617507199736636,0.08463214144458173,0.020614060116996118,-0.0005584694277047784,0.00197172468373665,2.2203085318934894,0.007125715267269487,-7.223240715029698e-05,0.0005640510792010373,-0.2860072056323781,-0.0863335786616126,1.2055959701538086
-0.03544637853486075,0.0646027623978825,0.0018674413904122187,0.0077437734774621755,-0.05371110860803807,0.05251508263588464,-0.0018052034465419768,0.004255304103118743,-0.19444667963684298,0.45589956398361103,0.0019691938928028192,0.007289946853586224,0.06830236831671616,0.0321588011536538,-0.00019801993303444058,0.004523691281019247,0.08330337161214553,0.02323082620453013,-0.00017239986259754632,0.0019129079663809672,2.219564013727577,0.008718597644628883,6.80374923433474e-05,0.0005925783208517643,-0.2794918215365607,-0.0902360293887349,1.301293969154358
-0.022637575160165197,0.05106382812637654,-0.0010144392647844888,0.004962046348522234,-0.05977864775581886,0.047372045856727885,0.0014429322593789745,0.0026411811905255873,-0.26033056340558847,0.5315187689524847,-0.0016859528590469702,0.008832609983004384,0.07374271522656192,0.02667848642457688,0.0002584141350699919,0.0038005030971291092,0.0784582792108066,0.024309317435186283,6.260238033227837e-05,0.0018722458093719232,2.2184836000655888,0.01025284565926315,-2.402549893095094e-05,0.0005761300537348148,-0.2729764352499796,-0.0941384801158573,1.3969919681549072
-0.01270868634169438,0.03954767374507658,0.0011196689404078578,0.00418626199929567,-0.06378069807776998,0.046242290954295086,-0.0013078055008690138,0.004323518511390468,-0.3283097797651008,0.5965814329706457,0.00139001443607272,0.008884733356827629,0.07895998934316512,0.022022560336371216,-0.000611700401759663,0.00479189127378197,0.07441345305145422,0.02379051339402835,-6.387811247909695e-05,0.002048021815244889,2.2171765033447803,0.011486148349695814,0.00010111063328098601,0.000599405804227706,-0.2685636870911268,-0.0988375506426608,1.4750188240388624
