vx_approx_mean,vx_approx_std,vx_detail_mean,vx_detail_std,vy_approx_mean,vy_approx_std,vy_detail_mean,vy_detail_std,vz_approx_mean,vz_approx_std,vz_detail_mean,vz_detail_std,phi_approx_mean,phi_approx_std,phi_detail_mean,phi_detail_std,theta_approx_mean,theta_approx_std,theta_detail_mean,theta_detail_std,psi_approx_mean,psi_approx_std,psi_detail_mean,psi_detail_std,product_gps_longitude,product_gps_latitude,altitude
0.018946998436624233,0.09177441510706892,-0.0025948062665857603,0.012115845224388105,-0.06808724861962855,0.12639280585289747,0.008214975813591605,0.022370789263964477,-0.6558977772411734,0.5041596923118566,-0.002733919864570835,0.039657162227646876,-0.03836008631071745,0.05637094415757485,-0.00011680387185809954,0.01000248226318674,0.052207352506547136,0.09064849520057401,0.00043857116029618915,0.01798977089970566,1.8238695734632815,0.01419861748286049,-0.0003632298749828159,0.0023251744885770466,-0.1710551052169633,0.0022062772279118,0.9545936584472656
0.0172832526505591,0.09401962061241433,0.00114678410079954,0.00957017296667641,-0.058139768602644276,0.13608432471190884,-0.006584609892228375,0.023756538549220954,-0.7050189604345453,0.49784246647225355,-0.00042138576604423134,0.05430285099667202,-0.03195645132136556,0.05284822417406757,5.379749343374171e-05,0.013438031711073615,0.03568700099505657,0.05878696207509366,-0.001681636118267357,0.021877783199077978,1.8220464629844562,0.015496164604081958,0.0008704929734214359,0.0038740648534598154,-0.1710551052169633,0.0022062772279118,0.9545936584472656
0.01728700746958984,0.09574014040429232,-0.0012702798633210976,0.01179759659955666,-0.041637266401128484,0.14083155844729323,0.00586472745567496,0.020759784475678375,-0.7381540975988459,0.5136216545305725,-0.003956987829863191,0.03576981115778309,-0.029623468208664842,0.05361614272980991,0.0006783693300606049,0.009501472009216777,0.032393697379361444,0.05529718196918944,-0.00011975191413784256,0.015134110492875363,1.82159582640052,0.018136187831640303,-0.0005388449110246888,0.002035443579742523,-0.1436770156676161,0.0217623198213168,0.9639242887496948
0.01942493331239707,0.09430118938977061,0.0017017379648275775,0.009845342529527673,-0.031859627153853425,0.13704591581353495,-0.0017454765151755044,0.02156547649779188,-0.7461380413760749,0.5454956381968823,0.009252977669100122,0.04464972208811877,-0.032171374698776636,0.05636822963649821,-0.0011291101156106962,0.013064340664439053,0.03792687518810207,0.06026654321017178,0.004187598920697522,0.013608597344708859,1.8208610448129585,0.019845423160530597,0.0002977848242292561,0.003672618105695594,-0.150934096127822,0.0175310805661244,0.9665245277255607
0.027547615323245008,0.09039594858993151,-0.0022969464533909027,0.012118335227622156,-0.026860801169666857,0.13407905714643975,0.0024108821654409713,0.019400556638384667,-0.7188381934638829,0.5727834763741904,-0.009170561309178133,0.0319609107981825,-0.03789749933619081,0.06351539271514953,0.001638790783048061,0.009293016895344373,0.05356349810322151,0.0520325790833562,-0.004161824157757305,0.010255028213642155,1.8190501508781347,0.02090534192035244,-0.0003054489855447299,0.002032216883523173,-0.1601202733986583,0.0121750830130995,0.9698159694671632
0.03806031638810124,0.0934771518800331,0.001351617533988279,0.011136881523595299,-0.03342952061315105,0.13775058625084557,-0.0043676958996344,0.017428011233362163,-0.6785718808471993,0.5870236257849638,0.00993521347666444,0.0453703368946961,-0.0425438934558959,0.06556504514857124,-0.0023588488433658886,0.012745884987802745,0.059815389173568115,0.04557073084592228,0.003982920276758539,0.014842445291176535,1.816757143587208,0.021259831003567688,0.0003699366696487009,0.0036709367291067425,-0.1647961389501506,0.0033073430315555,0.9684593975543976
0.047359957476006194,0.09835569150423573,-0.00101713946656246,0.01189145975449677,-0.05317214997097,0.13456370160183329,0.002999025149075504,0.019599850375603377,-0.6216092017140384,0.5853599986666406,-0.011643785126746627,0.029013861810296245,-0.04586284069930477,0.06840458118051676,0.000439388183821639,0.007668107245713252,0.059522916624484126,0.047451580794264314,-0.003324749056687146,0.00958295373373973,1.814780320944877,0.021952331979116592,-0.00014763876151426605,0.0019274940355629765,-0.1694720045016428,-0.0055603962426653,0.967102825641632
0.05747237976225964,0.10158573933185834,0.0034275749857314163,0.009074342037831959,-0.07653352627263649,0.13365188953123658,-0.002219744504600275,0.01648248211250987,-0.5502010005236262,0.5649649392518706,0.012461552282108077,0.04252103095440175,-0.046335485289647954,0.06798485188208078,0.0007796540092989424,0.006902535930498993,0.060146493908994965,0.04735052887196651,0.0014710359342564351,0.01205271365075351,1.8133258596643258,0.022518875016857953,-0.0003812973173690678,0.0029865093102334123,-0.1694720045016428,-0.0055603962426653,0.967102825641632
0.06683045677905308,0.09997898181543126,-0.0030018039564113897,0.00845007122725672,-0.08888052000018438,0.14165072041628532,0.00286468035655739,0.018492089331084555,-0.45713419611777717,0.5214198895832662,-0.014965732222307349,0.026211130094366993,-0.03921250101577381,0.06512699245969862,-0.0013462340098423068,0.008021564108124489,0.05482225645152409,0.04708303980637911,-0.0012896489294373802,0.008874469357130791,1.8110988319584476,0.02173773409223001,0.00031486461563771793,0.001658821157586774,-0.1541979530471135,-0.0222468417958587,0.9618067741394044
0.06478982548540005,0.10145192013977238,0.00268368541907333,0.012663735917517321,-0.09276080171141005,0.14378057254843968,-0.003404203894945131,0.018972770985607092,-0.36947754826301576,0.457475068181843,0.015899442806299707,0.04170530751520336,-0.02756874503832424,0.06022256581793025,0.0014223162051967679,0.012394992399097917,0.049646330077315705,0.05134076215759161,0.002924948072394635,0.01223653966884456,1.809167833734346,0.02119634932514102,-1.3445951707928027e-05,0.00268962125325288,-0.1448490984170426,-0.0219446047619031,0.962315934214426
0.053072451921326605,0.09880270209353702,-0.0014216756520222262,0.0063031247267075294,-0.08490135036649298,0.14188633905836268,0.0008477256015863159,0.01617203095875361,-0.28498395141662375,0.3795670674486256,-0.008899918418074219,0.014941476078588556,-0.014876172787941259,0.05088991337666227,-0.00026136411160737865,0.008712224370953814,0.047654720493004246,0.05630979955821451,-0.002945257225933408,0.008033592726635898,1.8079906725823396,0.02159394342860876,0.00025483368287109235,0.0016542077235222718,-0.1355002394054441,-0.0216423677279475,0.9628250942894476
0.04028110915121881,0.09408107709370743,-0.0007900821704381574,0.007990433812868564,-0.07137861600602358,0.14194051164556748,0.00010673571599187306,0.014081324300120497,-0.19574197890011688,0.24932205493456547,0.004991707197113114,0.017192787480140977,-0.004337149105275046,0.03410928001037219,0.0009544040782672781,0.012935750432732207,0.046674244401594775,0.05882779633500057,0.0013630884542759837,0.01194607879838563,1.8069434012389516,0.021829815043446905,-0.0005970271347345764,0.0015856658331395456,-0.1354067507496052,-0.0216393460437114,0.9628301858901978
0.020396880606203007,0.07836876339560993,-0.00019277210139801232,0.004582926189695908,-0.04878582651841888,0.1227045289723613,-0.0003748573212669981,0.016141845322000702,-0.14299385781603988,0.1888964726367258,-0.004643089026510976,0.015307403174489045,0.001490281420646687,0.030495115874519776,7.813102815412511e-05,0.008335558230991311,0.048373655176206745,0.06272663653758613,-0.001952589641314712,0.0070114312662559386,1.8045124546525337,0.019984109017927958,0.0005361378601384744,0.0012918678265020711,-0.1283266730533423,-0.0196013508811931,0.9683979153633118
