rmse,mae,mde,mre,lat_rmse,lat_mae,lat_mde,lat_mre,lon_rmse,lon_mae,lon_mde,lon_mre,alt_rmse,alt_mae,alt_mde,alt_mre
2.2246501004558015,1.7173300981521606,3.5786045,36.78228,3.181115881710167,2.9474635124206543,2.9474635,109.69801,0.29704770284935356,0.20820818841457367,0.20820819,0.17626743,2.1539422553494516,1.9963172674179077,1.9963173,1.9963173
5.546354199527489,4.369178295135498,9.067317,30.157734,3.7520316660343904,3.3400869369506836,3.340087,84.07471,8.565009647326095,7.889435768127441,7.889436,5.9579115,2.2020451489773696,1.8780112266540527,1.8780112,1.8780112
0.1792281020999491,0.08434443920850754,0.2010802,0.46719527,0.20301882096127197,0.0935169905424118,0.09351699,1.3393406,0.1970025186970706,0.09052719920873642,0.0905272,0.049628686,0.12783405136249087,0.06898923963308334,0.06898924,0.06898924
0.19018303963767752,0.09673374891281128,0.22769292,0.8171377,0.2206377337647018,0.12585760653018951,0.1258576,2.376704,0.20570929447401806,0.10617495328187943,0.10617495,0.05999433,0.13233079225322894,0.058168675750494,0.058168676,0.058168676
