time,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi,product_gps_longitude,product_gps_latitude,altitude
0,0.0,0.0,0.0,-0.0833710134029388,0.2040104568004608,1.5018118619918823,117.4491643333333,39.25717666666872,0.0
100,0.0,0.0,0.0,-0.0833971314132213,0.2039816156029701,1.5018011927604675,117.44916425,39.25717666666872,0.0
200,0.0,0.0,0.0,-0.0834232494235038,0.2039527744054794,1.5017905235290527,117.44916416666668,39.25717666666872,0.0
300,0.0,0.0,0.0,-0.0834302604198455,0.20391999185085297,1.5017954111099243,117.44916416666668,39.25717675000208,0.0
400,0.0,0.0,0.0,-0.0834372714161872,0.2038872092962265,1.501800298690796,117.44916416666668,39.25717683333544,0.0
500,0.0,0.0,0.0,-0.08344401051349272,0.20397469722017458,1.5017901462844654,117.44916410548522,39.257176894516896,0.0
600,0.0,0.0,0.0,-0.0834556296467781,0.2041255384683609,1.50177264213562,117.44916399999995,39.257177000002166,0.0
700,0.0,0.0,0.0,-0.08345551416277885,0.20408248901367185,1.5017765760421753,117.44916391666663,39.257177000002166,0.0
800,0.0,0.0,0.0,-0.0834553986787796,0.2040394395589828,1.5017805099487305,117.44916383333332,39.257177000002166,0.0
900,0.0,0.0,0.0,-0.08341117948293686,0.20405802875757215,1.5017870664596558,117.44916383333332,39.25717708333462,0.0
1000,0.0,0.0,0.0,-0.0833669602870941,0.2040766179561615,1.501793622970581,117.44916383333332,39.25717716666707,0.0
1100,0.0,0.0,0.0,-0.08341256156563756,0.20414035022258753,1.501781702041626,117.44916374999997,39.25717725000043,0.0
1200,0.0,0.0,0.0,-0.083458162844181,0.2042040824890136,1.501769781112671,117.44916366666664,39.25717733333379,0.0
1300,0.0,0.0,0.0,-0.08344252407550806,0.20419960469007484,1.5017622113227844,117.44916358333332,39.25717741666716,0.0
1400,0.0,0.0,0.0,-0.0834268853068351,0.2041951268911361,1.501754641532898,117.4491635,39.25717750000052,0.0
1500,0.0,0.0,0.0,-0.08344009499519292,0.20411437100324867,1.5017450558833587,117.4491635,39.25717750000052,0.0
