time,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi,product_gps_longitude,product_gps_latitude,altitude
2,0.0,0.0,0.0,-0.0419773980975151,0.1669870615005493,1.7251311540603638,117.44912433333435,39.25701433333401,0.0
102,0.0,0.0,0.0,-0.041948043562547124,0.16708463400301302,1.7251126103931003,117.44912433333435,39.25701433333401,0.0
202,0.0,0.0,0.0,-0.04192283112555742,0.1671729582548141,1.7250956261157988,117.44912433166769,39.25701433333401,0.0
302,0.0,0.0,0.0,-0.042100581489503366,0.16680811822414393,1.72515505194664,117.44912424833464,39.25701433333401,0.0
402,0.0,0.0,0.0,-0.042278234623372525,0.16644774228334425,1.7252066171169282,117.44912416666824,39.25701433333401,0.0
502,0.0,0.0,0.0,-0.04245112348347898,0.1663061067461967,1.7248730099201202,117.44912416666824,39.25701433333401,0.0
602,0.0,0.0,0.0,-0.0426205545663833,0.1661673039197921,1.7245460748672483,117.44912416666824,39.25701433333401,0.0
702,0.0,0.0,0.0,-0.0426205545663833,0.1661673039197921,1.7245460748672483,117.44912416666824,39.25701433333401,0.0
802,0.0,0.0,0.0,-0.042195613905787376,0.16675764963030806,1.7251335132122039,117.44912433166769,39.25701433166734,0.0
902,0.0,0.0,0.0,-0.04210804350674148,0.16688313975930208,1.7251620638370515,117.44912424833464,39.25701424833398,0.0
1002,0.0,0.0,0.0,-0.042023367695510384,0.16700618669390674,1.7251885449886324,117.44912416666824,39.25701416666729,0.0
1102,0.0,0.0,0.0,-0.042080526687204835,0.1670095171034336,1.7251136219501495,117.44912416666824,39.25701416666729,0.0
1202,0.0,0.0,-1.1589383939281e-05,-0.04213958911597729,0.16701565504074098,1.7250368452072142,117.44912416666824,39.25701416666729,5.7946917877416124e-08
1302,0.0,0.0,-0.000591058580903331,-0.04229191996157169,0.16715936183929442,1.7248692369461058,117.44912416666824,39.25701416666729,2.9552928117482225e-06
1402,0.0,0.0,-0.001147349009988819,-0.042436404898762686,0.16730736777186392,1.7247054564952848,117.44912416666824,39.25701416666729,6.1834926327719584e-06
1502,0.0,0.0,-0.000567879813024769,-0.04219644032418724,0.1676660312712192,1.7247292387485502,117.44912416666824,39.25701416666729,2.5623534884289257e-05
1602,0.0,0.0,0.0,-0.0419612750411033,0.1680175215005874,1.7247525453567505,117.44912416666824,39.25701416666729,4.467477629077621e-05
1702,0.0,0.0,0.0,-0.0419612750411033,0.1680175215005874,1.7247525453567505,117.44912416666824,39.25701416666729,4.467477629077621e-05
1802,0.0,0.0,0.0,-0.04432999715209,0.1582718044519424,1.7189377546310425,117.44912400000209,39.25701400000057,0.0001705781178316
1902,-0.00015565630747005,-0.003947600435752131,-0.011065510029976182,-0.04193900492436317,0.15246080635831902,1.718654616520955,117.44912399778245,39.25701400016585,0.000909190250800173
2002,-0.003435096030589134,-0.06825728785246604,-0.19738988965749737,-0.0032284000655635487,0.05648449536412951,1.7141628956794739,117.44912395932379,39.257014002056614,0.013932156609371209
2102,-0.04028776441933583,-0.05986796949058763,-0.47677567988634106,-0.020341809769161,0.0033173887804150634,1.7208063101768492,117.44912384909729,39.2570139616132,0.06188056594692166
2202,-0.0764033794403076,-0.0516464374959468,-0.7505737543106079,-0.0371129512786865,-0.0487863756716251,1.7273168563842771,117.44912374107533,39.257013921978654,0.1088700070977211
2302,-0.08165362250955797,0.0030305022020129108,-0.8103090841558915,-0.04637478169383878,-0.024054216527486152,1.7263481828230844,117.44912376273734,39.257013852691045,0.17368738456994673
2402,-0.08978822607547042,0.0915850011259317,-0.9087408697605134,-0.06170320827513926,0.017113975863903695,1.7247525966167447,117.44912380036403,39.25701373737172,0.28146408826112745
2502,-0.06774855371564623,0.0540265386551618,-0.9519448792934417,-0.07174172010272736,0.05573059866204855,1.7240816271305084,117.44912391263412,39.25701362989401,0.3768801125884056
2602,-0.0461496748030185,0.0172192454338073,-0.9942848086357116,-0.0815794616937637,0.0935748890042305,1.7234240770339966,117.4491240226588,39.25701352456585,0.4703878164291382
2702,-0.0461496748030185,0.0172192454338073,-0.9942848086357116,-0.0815794616937637,0.0935748890042305,1.7234240770339966,117.4491240226588,39.25701352456585,0.4703878164291382
2802,0.08367520570755,-0.0324319452047348,-0.8647103309631348,-0.0822442099452018,0.055967342108488,1.7321102619171145,117.44912393438014,39.25701361955166,0.6649922132492065
2902,0.07452160703312405,-0.06785522881699235,-0.7549187827267145,-0.055241619150987506,0.05654862608858621,1.7294297281064488,117.4491237363964,39.257013610032786,0.7143301340310197
3002,0.05713732838782774,-0.13421323273948688,-0.5486776328566086,-0.005078891732135531,0.057211950814454314,1.724426685865201,117.44912336181736,39.25701359176244,0.8069611030008326
3102,0.02853261247738237,-0.15321159175592453,-0.4327952409509438,-0.03268631706809869,0.014964962967825873,1.7248259471289478,117.44912288578115,39.257013542780435,0.8541067596056953
3202,0.0006000969128216931,-0.1705430953204632,-0.3175731556117534,-0.06000268623232833,-0.026561519503593402,1.725193954706192,117.4491224135775,39.257013494420704,0.9007916122674942
3302,0.005605398296611343,-0.10619868174195289,-0.2347060920298099,-0.07305730298161499,-0.032783238589763605,1.724030531644821,117.44912212916955,39.25701347655186,0.9248970717191697
3402,0.0105105936527252,-0.0431411564350128,-0.1534963697195053,-0.0858508273959159,-0.0388805232942104,1.7228903770446775,117.44912185044976,39.2570134590404,0.9485204219818116
3502,0.05270307425273023,0.0165309992214148,-0.0758984999716555,-0.06540770534211421,-0.015795580506402767,1.7042774810840946,117.44912191793225,39.25701371881474,0.9575934737764729
