time,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi,product_gps_longitude,product_gps_latitude,altitude
0,0.0,0.0,0.0,-0.0432753451168537,0.2137934118509292,1.6045691967010498,0.0,0.0,0.0
100,0.0,0.0,0.0,-0.0432703673745257,0.2138024483677706,1.604580443116683,-0.005267698110218702,0.0,0.0
200,0.0,0.0,0.0,-0.0432617850601673,0.2138180285692215,1.6045998334884644,-0.014349938799767115,0.0,0.0
300,0.0,0.0,0.0,-0.0432975880917489,0.213773919665134,1.604623499929596,-0.014349938799767115,0.0,0.0
400,0.0,0.0,0.0,-0.0433360859751701,0.2137264907360077,1.6046489477157593,-0.014349938799767115,0.0,0.0
500,0.0,0.0,0.0,-0.0435129180550575,0.2140567526221274,1.6046797633171082,-0.021524968445654952,0.0,0.0
600,0.0,0.0,0.0,-0.0436897501349449,0.2143870145082473,1.604710578918457,-0.02869999809154279,0.0,0.0
700,0.0,0.0,0.0,-0.0434516444802283,0.2141322344541549,1.604725360870361,-0.02869999809154279,0.0,0.0
800,0.0,0.0,0.0,-0.0432135388255119,0.2138774544000625,1.6047401428222656,-0.02869999809154279,0.0,0.0
900,0.0,0.0,0.0,-0.0432799663394689,0.2138725295662879,1.6047071814537048,-0.035874966396044455,-0.009266247224526403,0.0
1000,0.0,0.0,0.0,-0.0433463938534259,0.2138676047325134,1.604674220085144,-0.043049936891309905,-0.018532493741729716,0.0
1100,0.0,0.0,0.0,-0.0433120634406804,0.214020900428295,1.604747474193573,-0.043049936891309905,-0.018532493741729716,0.0
1200,0.0,0.0,0.0,-0.043277733027935,0.2141741961240768,1.604820728302002,-0.043049936891309905,-0.018532493741729716,0.0
1300,0.0,0.0,0.0,-0.043277733027935,0.2141741961240768,1.604820728302002,-0.043049936891309905,-0.018532493741729716,0.0
1400,0.0,0.0,0.0,-0.0431707985699176,0.2145855873823166,1.604807734489441,-0.02869999809154279,-0.018532493741729716,0.0
1500,0.0,0.0,0.0,-0.0430421866476534,0.2147100791335106,1.6046226024627686,-0.035874966396044455,-0.018532493741729716,2.2576950868824497e-05
1600,0.0,0.0,0.0,-0.0429135747253894,0.2148345708847046,1.6044374704360962,-0.043049936891309905,-0.018532493741729716,4.5153901737648994e-05
1700,0.0,0.0,0.0,-0.0454272162169217,0.212545059621334,1.6018545031547546,-0.043049936891309905,-0.018532493741729716,5.6226599554065615e-05
1800,0.0,0.0,0.0,-0.0479408577084541,0.2102555483579635,1.599271535873413,-0.043049936891309905,-0.018532493741729716,6.729929737048224e-05
1900,0.0,0.0,0.0,-0.0479408577084541,0.2102555483579635,1.599271535873413,-0.043049936891309905,-0.018532493741729716,6.729929737048224e-05
2000,0.0881026685237884,-0.1322382539510727,-0.1414055675268173,-0.083323486149311,0.0883494541049003,1.601949691772461,-0.043049936891309905,-0.03706498819078252,0.0076161012984811
