time,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi,product_gps_longitude,product_gps_latitude,altitude
0,0.0,0.0,0.0,0.0046943873167037,0.2397275269031524,-0.0805710405111312,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0046749111482655,0.2397180747289161,-0.0805765921612838,-0.00503182256973885,0.0,0.0
200,0.0,0.0,0.0,0.0046388441696763,0.2397005707025528,-0.0805868729948997,-0.014350016246113411,0.0,0.0
300,0.0,0.0,0.0,0.0045310782734304,0.2396113872528076,-0.0806076936423778,-0.014350016246113411,0.0,0.0
400,0.0,0.0,0.0,0.0044233123771846,0.2395222038030624,-0.0806285142898559,-0.014350016246113411,0.0,0.0
500,0.0,0.0,0.0,0.0043744817376136,0.2394904047250747,-0.0807142592966556,-0.014350016246113411,0.0,0.0
600,0.0,0.0,0.0,0.0043256510980427,0.2394586056470871,-0.0808000043034553,-0.014350016246113411,0.0,0.0
700,0.0,0.0,0.0,0.0043961226474493,0.2394689619541168,-0.0806948654353618,-0.014350016246113411,0.0,0.0
800,0.0,0.0,0.0,0.004466594196856,0.2394793182611465,-0.0805897265672683,-0.014350016246113411,0.0,0.0
900,0.0,0.0,0.0,0.0044405027292668,0.2395476698875427,-0.0806535370647906,-0.014350016246113411,0.0,0.0
1000,0.0,0.0,0.0,0.0044144112616777,0.2396160215139389,-0.080717347562313,-0.014350016246113411,0.0,0.0
1100,0.0,0.0,0.0,0.0044444849489414,0.2396695549581565,-0.0805942609029656,-0.014350016246113411,0.0,0.0
1200,0.0,0.0,0.0,0.0045012277550995,0.2397705614566803,-0.0803620219230651,-0.014350016246113411,0.0,0.0
1300,0.0,0.0,0.0,0.0045012277550995,0.2397705614566803,-0.0803620219230651,-0.014350016246113411,0.0,0.0
1400,0.0,0.0,0.0,0.0043472829274833,0.2399270385503769,-0.08052908629179,-0.014350016246113411,0.0,0.0
1500,0.0,0.0,0.0,0.0047641256824135,0.240036703646183,-0.0777419507503509,-0.014350016246113411,-0.009266854107736755,3.412203659536317e-05
1600,0.0,0.0,0.0,0.0051809684373438,0.2401463687419891,-0.0749548152089119,-0.014350016246113411,-0.01853370821547351,6.824407319072634e-05
1700,0.0,0.0,-0.0019372057868167,0.0059516374021768,0.2403933033347129,-0.0683181714266538,-0.007175005932292127,-0.01853370821547351,0.0001009934640023
1800,0.0,0.0,-0.0038744115736335,0.0067223063670098,0.2406402379274368,-0.0616815276443958,0.0,-0.01853370821547351,0.000133742854814
1900,0.0,0.0,-0.0038744115736335,0.0067223063670098,0.2406402379274368,-0.0616815276443958,0.0,-0.01853370821547351,0.000133742854814
2000,-0.0819877460598945,0.0036672607529908,-0.0711875706911087,0.0073229088447988,0.1627783328294754,-0.0574502162635326,0.0,-0.01853370821547351,0.0046186125837266
2100,-0.1348209490641852,-0.0251289112370041,-0.2677579936602258,-0.0052568287224761,0.0984553560639256,-0.060229484016532,-0.0006451735960545613,-0.032644604375686725,0.026738990505306
2200,-0.2384154647588729,-0.0815919935703277,-0.6531901955604553,-0.0299229808151721,-0.0276681277900934,-0.0656790286302566,-0.0019102218388119482,-0.06031302742870448,0.0701122805476188
2300,-0.1865711584687232,-0.1344410479068755,-0.7926137149333954,0.0072772856801748,-0.0414857929572462,-0.0609497278928756,-0.017161463863377923,-0.08170106157889823,0.1516614146530627
2400,-0.1347268521785736,-0.1872901022434234,-0.9320372343063354,0.0444775521755218,-0.0553034581243991,-0.0562204271554946,-0.03241270369717932,-0.10308909643641506,0.2332105487585067
2500,-0.1284140030033567,-0.1807944341602488,-0.9360804252135448,0.0531123917963769,-0.0454697950114296,-0.0564116386330534,-0.03845735397452523,-0.10735725442023725,0.261507110717969
2600,-0.0912795960903167,-0.1425846219062805,-0.9598639011383056,0.1039055660367012,0.0123752821236848,-0.0575364120304584,-0.07401411154879581,-0.13246406871103567,0.4279574751853943
2700,-0.1208819299936294,-0.0878009479492902,-0.9519960284233092,0.1078927181661129,-0.0026895338669419,-0.0593057237565517,-0.0789856442773362,-0.15516923606351263,0.5259318351745605
2800,-0.1504842638969421,-0.0330172739923,-0.944128155708313,0.1118798702955246,-0.0177543498575687,-0.061075035482645,-0.08395717481511202,-0.1778744034159896,0.6239061951637268
2900,-0.1390135213732719,0.016434522345662,-0.7733661830425262,0.1048146747052669,-0.0306115206331014,-0.0624750871211289,-0.0744241941979388,-0.20401155898208678,0.7019792795181274
3000,-0.1275427788496017,0.0658863186836241,-0.6026042103767395,0.0977494791150093,-0.0434686914086341,-0.063875138759613,-0.06489121358076559,-0.23014871525550706,0.7800523638725281
3100,-0.1157982673561363,0.0657470023684333,-0.5721022554656916,0.0930414791300631,-0.04427288511866,-0.0644389104686284,-0.06318444585758806,-0.2322550830970993,0.7920865060990316
3200,-0.0319088995456695,0.064751885831356,-0.3542311489582062,0.059412907809019,-0.05001712590456,-0.0684658512473106,-0.05099324407929505,-0.24730056525479327,0.8780446648597717
3300,0.0203717686235904,0.0587301198393106,-0.2645643055438995,0.0585551094263791,-0.037231758236885,-0.0701672472059726,-0.04064200631978365,-0.23856444819758682,0.9088052213191986
3400,0.0726524367928505,0.0527083538472652,-0.1748974621295929,0.0576973110437393,-0.02444639056921,-0.0718686431646347,-0.03029076636950768,-0.22982833114038037,0.9395657777786256
3500,0.0819414583895042,0.0486304630873766,-0.1994967246783598,0.0594701067978188,-0.0180449916071165,-0.072522688116736,-0.02920976206821981,-0.22553438981531837,0.949561917599831
3600,0.1119060441851615,0.0354759767651557,-0.278849184513092,0.0651888027787208,0.0026046824641525,-0.0746325105428695,-0.025722643221204378,-0.21168296734974668,0.9818075299263
3700,0.1119060441851615,0.0354759767651557,-0.278849184513092,0.0651888027787208,0.0026046824641525,-0.0746325105428695,-0.025722643221204378,-0.21168296734974668,0.9818075299263
3800,0.1537021994590759,0.0880773290991783,-0.8493974208831787,0.0789248943328857,0.0230201501399278,-0.0603560991585254,-0.024804250611515217,-0.12489783716473912,1.0995590686798096
3900,0.1387942992150783,0.0962494276463985,-1.0550692677497864,0.0713718868792056,0.0337578607723116,-0.045020593330264,-0.016801926534588518,-0.11222164757263009,1.2076252102851868
4000,0.1238863989710807,0.1044215261936187,-1.260741114616394,0.0638188794255256,0.0444955714046955,-0.0296850875020027,-0.008799600266897236,-0.09954546010249032,1.315691351890564
4100,0.1009706548031638,0.1011941914562306,-1.3651910739786484,0.0647119913323252,0.0433264223530011,-0.0190774942139541,-0.008620213890921468,-0.07855854533944662,1.4179829600589726
4200,0.0577334016561507,0.09510488063097,-1.56226646900177,0.0663971081376075,0.0411204807460308,0.0009368327446281,-0.008281753908141157,-0.038960591434933356,1.6109859943389893
4300,0.0577334016561508,0.09510488063097,-1.56226646900177,0.0663971081376075,0.0411204807460308,0.0009368327446281,-0.008281753908141157,-0.038960591434933356,1.6109859943389893
4400,0.0680352821946144,0.0873821079730987,-1.8454102277755733,0.0718919411301612,-0.0041635101661086,0.0266950689256191,-0.004216216252540574,-0.00801282756413002,1.96331250667572
4500,0.1099222339689731,0.0893576145172118,-1.956731617450714,0.0747881159186362,0.0067783002741634,0.0360710676759481,-0.002706540664661707,0.034963885662264715,2.16042298078537
4600,0.1518091857433319,0.091333121061325,-2.0680530071258545,0.0776842907071113,0.0177201107144355,0.0454470664262771,-0.0011968672675474186,0.07794059888865945,2.3575334548950195
4700,0.1709188222885131,0.08898501470685,-2.137550711631775,0.085194207727909,0.0138337169773876,0.0506148096174001,-0.007579843891034357,0.11936070124185516,2.566406488418579
4800,0.1900284588336944,0.086636908352375,-2.207048416137696,0.0927041247487068,0.0099473232403397,0.0557825528085231,-0.013962820514521294,0.16078080288772778,2.7752795219421387
4900,0.182102084159851,0.1041114144027233,-2.2780275344848637,0.1007470153272151,0.0108916256576776,0.0602327045053242,-0.015364730202022501,0.18196495681610525,3.0053744316101074
5000,0.1741757094860077,0.1215859204530716,-2.3490066528320312,0.1087899059057235,0.0118359280750155,0.0646828562021255,-0.016766639889523708,0.2031491114518058,3.235469341278076
5100,0.1927915453131681,0.1436818431015887,-2.3759515410155254,0.1031333343460668,0.001031612380852,0.0668935329695931,-0.010375504858746687,0.22409791069555318,3.404237232956232
5200,0.2279157638549804,0.1853722631931305,-2.426790952682495,0.0924605578184127,-0.0193538889288902,0.0710646212100982,0.001683245483898897,0.2636239489396397,3.722667217254639
5300,0.2279157638549804,0.1853722631931305,-2.426790952682495,0.0924605578184127,-0.0193538889288902,0.0710646212100982,0.001683245483898897,0.2636239489396397,3.722667217254639
5400,0.2839348912239074,0.2538845837116241,-2.437201976776123,0.070811241865158,-0.0178442653268575,0.0753490924835205,0.05515605168217802,0.3226554413224836,4.20254373550415
5500,0.3091542571783066,0.2197576984763145,-2.3649590015411377,0.0457587670534848,-0.0121525940485298,0.0789825655519962,0.0793342124478814,0.3633490160575015,4.44129490852356
5600,0.3343736231327057,0.1856308132410049,-2.2927160263061523,0.0207062922418116,-0.0064609227702021,0.0826160386204719,0.1035123710228202,0.40404259220716554,4.680046081542969
5700,0.3638017922639847,0.1205875799059867,-2.225703477859497,0.0441915486007928,-0.0003288264852016,0.0810034126043319,0.09671216109460626,0.45714213435799067,4.900060653686523
5800,0.3932299613952636,0.0555443465709686,-2.158690929412842,0.067676804959774,0.0058032697997987,0.0793907865881919,0.08991194897562775,0.5102416758014927,5.120075225830078
5900,0.3877879090570098,0.0859724732477273,-2.308839003245036,0.0889774329256062,0.0154762781985029,0.0779294089520747,0.08940331916345313,0.5585318729266486,5.356322179386272
6000,0.382345856718756,0.116400599924486,-2.4589870770772304,0.1102780608914384,0.0251492865972072,0.0764680313159576,0.08889468935127852,0.6068220686371584,5.592569132942465
6100,0.3667622402116849,0.1379242129140085,-2.5434419675306845,0.1044931218221589,0.0212167648525981,0.0783652647749169,0.09204172266819644,0.6380640704251039,5.772714491014357
6200,0.338004469871521,0.177219271659851,-2.697059392929077,0.0933858156204223,0.0137551873922348,0.081905722618103,0.09787898640748964,0.6950253618105418,6.10194206237793
6300,0.338004469871521,0.177219271659851,-2.697059392929077,0.0933858156204223,0.0137551873922348,0.081905722618103,0.09787898640748964,0.6950253618105418,6.10194206237793
6400,0.2913766503334045,0.2300729006528854,-2.8297882080078125,0.0945643633604049,0.0070857019163668,0.0861972868442535,0.13573243202755966,0.7497559478578664,6.659393787384033
6500,0.3098090589046478,0.2249850630760192,-2.870970845222473,0.0620200941339134,-0.0301137722562998,0.0852470509707927,0.1574787082837994,0.7922148694609055,6.953761100769043
6600,0.3282414674758911,0.2198972254991531,-2.912153482437134,0.0294758249074219,-0.0673132464289665,0.084296815097332,0.1792249845400391,0.8346737910639446,7.248128414154053
6700,0.3672277778387069,0.1697300001978874,-2.940377116203308,0.0342458793893456,-0.0605102125555276,0.0828862488269805,0.18791395776801925,0.8712800484019789,7.534592866897583
6800,0.4062140882015228,0.1195627748966217,-2.9686007499694824,0.0390159338712692,-0.0537071786820888,0.0814756825566291,0.19660293318676397,0.9078863050326902,7.821057319641113
6900,0.4388331323862076,0.121214672923088,-2.9840186834335327,0.0691575929522514,-0.0394307617098092,0.0819818936288356,0.20983475690287062,0.9548694320411499,8.117915630340576
7000,0.4714521765708923,0.1228665709495544,-2.999436616897583,0.0992992520332336,-0.0251543447375297,0.0824881047010421,0.22306658500050644,1.0018525590496097,8.414773941040039
7100,0.4819166718744764,0.1308565523499756,-2.9992661522884,0.0910313855491432,-0.0237105038455303,0.0836108513906889,0.22843228666429208,1.0430203642082247,8.62201595929713
7200,0.5016610026359558,0.145931988954544,-2.9989445209503174,0.0754316374659538,-0.0209862757474184,0.0857292413711547,0.23855624793414318,1.1206954679607861,9.013038635253906
7300,0.5016610026359558,0.145931988954544,-2.9989445209503174,0.0754316374659538,-0.0209862757474184,0.0857292413711547,0.23855624793414318,1.1206954679607861,9.013038635253906
7400,0.4987702470905376,0.1173592828354745,-3.0205921901846837,0.077078120747827,0.0133825093859208,0.0837135809772419,0.25990297473733304,1.2384232332168787,9.60350072608804
7500,0.4622607744818356,0.1185820746287029,-3.028961901688696,0.0824530272927115,0.0077252024942634,0.0839090030921164,0.27291281266023626,1.286070616533408,9.923152741475322
7600,0.4254386723041534,0.1203722432255745,-3.036995649337769,0.0878502428531646,0.0013431367697193,0.0841455534100532,0.2856394022492649,1.3319124211519373,10.234563827514648
7700,0.4220800101757049,0.1229382641613483,-3.042111873626709,0.0901401191949844,-0.0107151772244833,0.0838109180331229,0.2910157729365475,1.3729215270583683,10.53070878982544
7800,0.4187213480472564,0.1255042850971222,-3.0472280979156494,0.0924299955368042,-0.0227734912186861,0.0834762826561927,0.29639213924230096,1.4139306315501532,10.82685375213623
7900,0.4333646148443221,0.1205841265618801,-3.051429986953736,0.0940545424818992,-0.0235192896798253,0.0830500423908233,0.299220276104124,1.463693653592002,11.12880516052246
8000,0.4480078816413879,0.115663968026638,-3.0556318759918213,0.0956790894269943,-0.0242650881409645,0.0826238021254539,0.302048412965947,1.5134566749265277,11.430756568908691
8100,0.4488414002431405,0.1149420814068467,-3.021909649307664,0.097700128751295,-0.0241443802275367,0.082724904557606,0.30417297044805447,1.523011419434006,11.487842963622496
8200,0.4564188420772552,0.1083794757723808,-2.715343952178955,0.1160732135176658,-0.0230470355600118,0.0836440175771713,0.32348712778302063,1.609872729730344,12.006810188293455
8300,0.4564188420772552,0.1083794757723808,-2.715343952178955,0.1160732135176658,-0.0230470355600118,0.0836440175771713,0.32348712778302063,1.609872729730344,12.006810188293455
8400,0.4418399333953857,0.0637117177248001,-2.2236835956573486,0.1071265190839767,0.0002584679750725,0.0823637098073959,0.32604394283333393,1.7109392025496106,12.488157272338867
8500,0.4154715090990066,0.0566398557275533,-2.0252283811569214,0.1214649751782417,0.0089101604535244,0.0823597162961959,0.3297647242487558,1.7578543692483573,12.684442520141602
8600,0.3891030848026275,0.0495679937303066,-1.826773166656494,0.1358034312725067,0.0175618529319763,0.082355722784996,0.3334855056641777,1.8047695359471039,12.880727767944336
8700,0.353651463985443,0.0612472798675298,-1.6846797466278076,0.1397008150815963,0.0194455180317162,0.082986444234848,0.3361519925800519,1.8496264801649565,13.043549060821531
